displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
Calvin Johnson,DET,7.0,143.0,1.0,0.0,0.0,0.0,0.0
A.J. Green,CIN,7.0,118.0,1.0,0.0,0.0,0.0,0.0
Randall Cobb,GB,7.0,105.0,1.0,1.0,1.0,0.0,0.0
Antonio Brown,PIT,8.0,104.0,1.0,0.0,0.0,0.0,0.0
Jordy Nelson,GB,8.0,103.0,1.0,0.0,0.0,0.0,0.0
Brandon Marshall,CHI,7.0,101.0,1.0,0.0,0.0,0.0,0.0
Julio Jones,ATL,7.0,98.0,1.0,0.0,0.0,0.0,0.0
Michael Floyd,ARI,5.0,98.0,1.0,0.0,0.0,0.0,0.0
Demaryius Thomas,DEN,6.0,98.0,1.0,0.0,0.0,0.0,0.0
Andre Johnson,HOU,6.0,89.0,1.0,0.0,0.0,0.0,0.0
Dez Bryant,DAL,6.0,86.0,1.0,0.0,0.0,0.0,0.0
Vincent Jackson,TB,5.0,77.0,1.0,0.0,0.0,0.0,0.0
Victor Cruz,NYG,5.0,73.0,0.0,0.0,0.0,0.0,0.0
DeSean Jackson,WAS,4.0,73.0,0.0,1.0,3.0,0.0,0.0
Pierre Garcon,WAS,6.0,73.0,0.0,0.0,0.0,0.0,0.0
Percy Harvin,NYJ,5.0,71.0,0.0,2.0,8.0,0.0,0.0
Emmanuel Sanders,DEN,5.0,71.0,1.0,0.0,0.0,0.0,0.0
Larry Fitzgerald,ARI,5.0,71.0,0.0,0.0,0.0,0.0,0.0
Jeremy Maclin,PHI,4.0,70.0,0.0,0.0,0.0,0.0,0.0
Reggie Wayne,IND,5.0,70.0,0.0,0.0,0.0,0.0,0.0
Eric Decker,NYJ,4.0,69.0,0.0,0.0,0.0,0.0,0.0
T.Y. Hilton,IND,5.0,69.0,0.0,0.0,0.0,0.0,0.0
Roddy White,ATL,6.0,68.0,1.0,0.0,0.0,0.0,0.0
Greg Jennings,MIN,5.0,67.0,0.0,0.0,0.0,0.0,0.0
Andrew Hawkins,CLE,5.0,65.0,0.0,0.0,0.0,0.0,0.0
Torrey Smith,BAL,4.0,65.0,0.0,0.0,0.0,0.0,0.0
Kendall Wright,TEN,5.0,65.0,1.0,0.0,0.0,0.0,0.0
DeAndre Hopkins,HOU,4.0,63.0,0.0,0.0,0.0,0.0,0.0
Mike Wallace,MIA,4.0,63.0,0.0,0.0,1.0,0.0,0.0
Justin Hunter,TEN,4.0,63.0,0.0,0.0,0.0,0.0,0.0
Kelvin Benjamin,CAR,4.0,62.0,0.0,0.0,0.0,0.0,0.0
Anquan Boldin,SF,4.0,62.0,0.0,0.0,0.0,0.0,0.0
Michael Crabtree,SF,4.0,62.0,0.0,0.0,0.0,0.0,0.0
Julian Edelman,NE,5.0,61.0,0.0,1.0,3.0,0.0,0.0
Cordarrelle Patterson,MIN,4.0,60.0,0.0,2.0,11.0,0.0,0.0
Golden Tate,DET,5.0,60.0,0.0,0.0,0.0,0.0,0.0
Keenan Allen,SD,4.0,59.0,0.0,0.0,0.0,0.0,0.0
Brian Quick,STL,4.0,58.0,0.0,0.0,0.0,0.0,0.0
Terrance Williams,DAL,3.0,58.0,0.0,0.0,1.0,0.0,0.0
Marques Colston,NO,4.0,57.0,0.0,0.0,0.0,0.0,0.0
Alshon Jeffery,CHI,4.0,57.0,0.0,0.0,1.0,0.0,0.0
Donnie Avery,KC,4.0,56.0,0.0,0.0,0.0,0.0,0.0
Dwayne Bowe,KC,4.0,55.0,0.0,0.0,0.0,0.0,0.0
Markus Wheaton,PIT,4.0,55.0,0.0,0.0,0.0,0.0,0.0
Sammy Watkins,BUF,3.0,54.0,0.0,0.0,1.0,0.0,0.0
Marqise Lee,JAC,4.0,54.0,0.0,0.0,0.0,0.0,0.0
