"name","pos","name_espn","team_espn","positionRank_espn","overallRank_espn","pts_espn","passAtt_espn","passComp_espn","passYds_espn","passTds_espn","passInt_espn","rushAtt_espn","rushYds_espn","rushTds_espn","rec_espn","recYds_espn","recTds_espn","returnTds_espn","twoPts_espn","fumbles_espn"
"MATTFORTE","RB","Matt Forte","CHI",55,55,9.9,0,0,0,0,0,16,68,0,4,40,0,NA,NA,NA
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",58,58,9.7,0,0,0,0,0,0.6,3.7,0,5.1,71.7,0.4,NA,NA,NA
"FRANKGORE","RB","Frank Gore","IND",59,59,9.5,0,0,0,0,0,15.2,57.3,0.3,2.7,21.9,0.1,NA,NA,NA
"JUSTINFORSETT","RB","Justin Forsett","BAL",60,60,9.4,0,0,0,0,0,13.8,57.7,0.3,3.9,30,0.1,NA,NA,NA
"BENJAMINCUNNINGHAM","RB","Benjamin Cunningham","STL",61,61,9.3,0,0,0,0,0,13.8,53.5,0.3,3.2,26,0.1,NA,NA,NA
"BRANDINCOOKS","WR","Brandin Cooks","NO",61,61,9.3,0,0,0,0,0,0.7,4.6,0,5.8,79,0.4,NA,NA,NA
"KEENANALLEN","WR","Keenan Allen","SD",61,61,9.3,0,0,0,0,0,0,0,0,5.3,72.2,0.4,NA,NA,NA
"TEVINCOLEMAN","RB","Tevin Coleman","ATL",61,61,9.3,0,0,0,0,0,13.9,56,0.5,1.8,14.5,0.1,NA,NA,NA
"ALFREDBLUE","RB","Alfred Blue","HOU",65,65,9.2,0,0,0,0,0,16.7,68.8,0.3,1.5,12.2,0,NA,NA,NA
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",65,65,9.2,0,0,0,0,0,17.9,71.4,0.4,1,8,0,NA,NA,NA
"LATAVIUSMURRAY","RB","Latavius Murray","OAK",65,65,9.2,0,0,0,0,0,15.2,63.8,0.3,1.9,14.9,0,NA,NA,NA
"VINCENTJACKSON","WR","Vincent Jackson","TB",65,65,9.2,0,0,0,0,0,0,0,0,4.7,73.3,0.4,NA,NA,NA
"DOUGMARTIN","RB","Doug Martin","TB",69,69,9.1,0,0,0,0,0,15.5,61.5,0.3,1.5,12,0,NA,NA,NA
"JOSHMCCOWN","QB","Josh McCown","CLE",70,70,9,29.1,16.6,187.1,0.7,0.9,2.8,13.9,0.1,0,0,0,NA,NA,NA
"JULIANEDELMAN","WR","Julian Edelman","NE",70,70,9,0,0,0,0,0,0.5,3.6,0,6.4,67.6,0.5,NA,NA,NA
"MELVINGORDON","RB","Melvin Gordon","SD",72,72,8.9,0,0,0,0,0,15.3,64.2,0.3,1.6,12.7,0.1,NA,NA,NA
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",73,73,8.8,0,0,0,0,0,0,0,0,4.9,61.4,0.5,NA,NA,NA
"JOSEPHRANDLE","RB","Joseph Randle","DAL",73,73,8.8,0,0,0,0,0,14.3,66.8,0.5,0.8,6.2,0,NA,NA,NA
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",75,75,8.6,0,0,0,0,0,0,0,0,5.1,71.6,0.3,NA,NA,NA
"DEANGELOWILLIAMS","RB","DeAngelo Williams","PIT",75,75,8.6,0,0,0,0,0,14.3,63.3,0.2,2,14.8,0.1,NA,NA,NA
"DIONLEWIS","RB","Dion Lewis","NE",75,75,8.6,0,0,0,0,0,9.9,42,0.3,2.5,20.8,0.1,NA,NA,NA
"BRANDONMARSHALL","WR","Brandon Marshall","NYJ",78,78,8.4,0,0,0,0,0,0,0,0,5,60.6,0.4,NA,NA,NA
"TYHILTON","WR","T.Y. Hilton","IND",78,78,8.4,0,0,0,0,0,0.2,1.6,0,4.8,65.5,0.4,NA,NA,NA
"ALFREDMORRIS","RB","Alfred Morris","WAS",80,80,8.3,0,0,0,0,0,13.8,52.1,0.4,1.4,11.1,0,NA,NA,NA
"RUEBENRANDLE","WR","Rueben Randle","NYG",80,80,8.3,0,0,0,0,0,0,0,0,4.7,67.9,0.4,NA,NA,NA
"TJYELDON","RB","T.J. Yeldon","JAC",80,80,8.3,0,0,0,0,0,12.8,55.1,0.4,1.8,14.6,0.1,NA,NA,NA
"RODDYWHITE","WR","Roddy White","ATL",83,83,8.2,0,0,0,0,0,0,0,0,4.9,61.8,0.4,NA,NA,NA
"MARQUESCOLSTON","WR","Marques Colston","NO",84,84,8,0,0,0,0,0,0,0,0,4,60.1,0.3,NA,NA,NA
"STEVESMITH","WR","Steve Smith Sr.","BAL",84,84,8,0,0,0,0,0,0,0,0,4.7,62.4,0.4,NA,NA,NA
"MARKUSWHEATON","WR","Markus Wheaton","PIT",86,86,7.9,0,0,0,0,0,0.3,2.2,0,4.4,61.2,0.3,NA,NA,NA
"ALLENROBINSON","WR","Allen Robinson","JAC",87,87,7.8,0,0,0,0,0,0,0,0,5,66.4,0.3,NA,NA,NA
"AMEERABDULLAH","RB","Ameer Abdullah","DET",87,87,7.8,0,0,0,0,0,9.6,43.1,0.2,3.6,29.3,0.1,NA,NA,NA
"JEREMYMACLIN","WR","Jeremy Maclin","KC",87,87,7.8,0,0,0,0,0,0,0,0,5,64.1,0.3,NA,NA,NA
"RASHADJENNINGS","RB","Rashad Jennings","NYG",87,87,7.8,0,0,0,0,0,12.3,52.7,0.4,1.2,9.2,0,NA,NA,NA
"AMARICOOPER","WR","Amari Cooper","OAK",91,91,7.7,0,0,0,0,0,0.2,1.5,0,5,67.2,0.3,NA,NA,NA
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",91,91,7.7,0,0,0,0,0,0,0,0,4.5,56.5,0.4,NA,NA,NA
"TORREYSMITH","WR","Torrey Smith","SF",91,91,7.7,0,0,0,0,0,0,0,0,3.7,61.5,0.3,NA,NA,NA
"ANDREJOHNSON","WR","Andre Johnson","IND",94,94,7.6,0,0,0,0,0,0,0,0,4.3,53.5,0.4,NA,NA,NA
"DESEANJACKSON","WR","DeSean Jackson","WAS",95,95,7.5,0,0,0,0,0,0.2,1.5,0,4.4,66.5,0.3,NA,NA,NA
"GOLDENTATE","WR","Golden Tate","DET",95,95,7.5,0,0,0,0,0,0.2,1.6,0,5.1,62.8,0.2,NA,NA,NA
"ANQUANBOLDIN","WR","Anquan Boldin","SF",97,97,7.4,0,0,0,0,0,0,0,0,4.9,60.2,0.2,NA,NA,NA
"DAVANTEADAMS","WR","Davante Adams","GB",97,97,7.4,0,0,0,0,0,0,0,0,4,57.7,0.4,NA,NA,NA
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",97,97,7.4,0,0,0,0,0,0,0,0,4.7,50.4,0.4,NA,NA,NA
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",100,100,7.3,0,0,0,0,0,8.4,33.2,0.3,3.5,27.6,0.1,NA,NA,NA
"JOHNBROWN","WR","John Brown","ARI",100,100,7.3,0,0,0,0,0,0.3,1.7,0,4.1,57.6,0.4,NA,NA,NA
"NELSONAGHOLOR","WR","Nelson Agholor","PHI",100,100,7.3,0,0,0,0,0,0,0,0,4.1,55.9,0.4,NA,NA,NA
"SAMMYWATKINS","WR","Sammy Watkins","BUF",100,100,7.3,0,0,0,0,0,0.3,1.9,0,4.1,56.2,0.4,NA,NA,NA
"JARVISLANDRY","WR","Jarvis Landry","MIA",104,104,7.2,0,0,0,0,0,0.3,1.7,0,5.5,58.7,0.3,NA,NA,NA
"MALCOMFLOYD","WR","Malcom Floyd","SD",104,104,7.2,0,0,0,0,0,0,0,0,3.1,53.6,0.4,NA,NA,NA
"DEVONTAFREEMAN","RB","Devonta Freeman","ATL",106,106,7.1,0,0,0,0,0,8.5,32.7,0.3,2.4,23.5,0.1,NA,NA,NA
"STEVIEJOHNSON","WR","Stevie Johnson","SD",106,106,7.1,0,0,0,0,0,0,0,0,4.1,54.8,0.4,NA,NA,NA
"EDDIEROYAL","WR","Eddie Royal","CHI",108,108,7,0,0,0,0,0,0,0,0,4.5,53.8,0.3,NA,NA,NA
"HEATHMILLER","TE","Heath Miller","PIT",108,108,7,0,0,0,0,0,0,0,0,4.6,51.3,0.4,NA,NA,NA
"JOIQUEBELL","RB","Joique Bell","DET",108,108,7,0,0,0,0,0,10.8,41.2,0.3,1.6,12.3,0,NA,NA,NA
"TRAVISKELCE","TE","Travis Kelce","KC",108,108,7,0,0,0,0,0,0,0,0,4.8,51.5,0.4,NA,NA,NA
"CHARLESJOHNSON","WR","Charles Johnson","MIN",112,112,6.9,0,0,0,0,0,0,0,0,3.8,55.7,0.3,NA,NA,NA
"GREGJENNINGS","WR","Greg Jennings","MIA",112,112,6.9,0,0,0,0,0,0,0,0,3.7,51.5,0.3,NA,NA,NA
"ERICDECKER","WR","Eric Decker","NYJ",114,114,6.7,0,0,0,0,0,0,0,0,4.6,58.5,0.3,NA,NA,NA
"GREGOLSEN","TE","Greg Olsen","CAR",114,114,6.7,0,0,0,0,0,0,0,0,4.3,53.1,0.3,NA,NA,NA
"MIKEWALLACE","WR","Mike Wallace","MIN",114,114,6.7,0,0,0,0,0,0,0,0,3.4,51.8,0.3,NA,NA,NA
"DARRENMCFADDEN","RB","Darren McFadden","DAL",117,117,6.6,0,0,0,0,0,10.2,42.6,0.4,1.1,9.9,0.1,NA,NA,NA
"PIERREGARCON","WR","Pierre Garcon","WAS",117,117,6.6,0,0,0,0,0,0,0,0,4.6,58.7,0.3,NA,NA,NA
"DUKEJOHNSON","RB","Duke Johnson Jr.","CLE",119,119,6.5,0,0,0,0,0,8.1,33.8,0.2,2.7,21.8,0.1,NA,NA,NA
"JASONWITTEN","TE","Jason Witten","DAL",119,119,6.5,0,0,0,0,0,0,0,0,3.8,44.8,0.4,NA,NA,NA
"KENDALLWRIGHT","WR","Kendall Wright","TEN",121,121,6.4,0,0,0,0,0,0.2,1.6,0,4.8,53.2,0.2,NA,NA,NA
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",122,122,6.3,0,0,0,0,0,0,0,0,2.7,44.2,0.4,NA,NA,NA
"LARRYDONNELL","TE","Larry Donnell","NYG",123,123,6.2,0,0,0,0,0,0,0,0,3.7,44.6,0.4,NA,NA,NA
"BRANDONBOLDEN","RB","Brandon Bolden","NE",124,124,6,0,0,0,0,0,8.5,36,0.5,0.9,6.8,0,NA,NA,NA
"MICHAELFLOYD","WR","Michael Floyd","ARI",125,125,5.9,0,0,0,0,0,0,0,0,2.8,40.2,0.3,NA,NA,NA
"BISHOPSANKEY","RB","Bishop Sankey","TEN",126,126,5.8,0,0,0,0,0,11.7,46.7,0.3,1.2,9.4,0,NA,NA,NA
"CODYLATIMER","WR","Cody Latimer","DEN",126,126,5.8,0,0,0,0,0,0,0,0,3.1,41.5,0.3,NA,NA,NA
"DANNYAMENDOLA","WR","Danny Amendola","NE",126,126,5.8,0,0,0,0,0,0,0,0,4.3,43.6,0.3,NA,NA,NA
"JAMESJONES","WR","James Jones","GB",126,126,5.8,0,0,0,0,0,0,0,0,2.7,40.4,0.3,NA,NA,NA
"SHANEVEREEN","RB","Shane Vereen","NYG",126,126,5.8,0,0,0,0,0,4.9,22,0.2,3.1,29,0.1,NA,NA,NA
"BRANDONCOLEMAN","WR","Brandon Coleman","NO",131,131,5.7,0,0,0,0,0,0,0,0,2.9,47.7,0.3,NA,NA,NA
"DANNYWOODHEAD","RB","Danny Woodhead","SD",131,131,5.7,0,0,0,0,0,4.6,19,0.1,3.7,35.3,0.2,NA,NA,NA
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",131,131,5.7,0,0,0,0,0,0,0,0,2.7,40.5,0.3,NA,NA,NA
"KAMARAIKEN","WR","Kamar Aiken","BAL",131,131,5.7,0,0,0,0,0,0,0,0,3.3,43.3,0.3,NA,NA,NA
"DOUGBALDWIN","WR","Doug Baldwin","SEA",135,135,5.6,0,0,0,0,0,0.1,0.9,0,3.7,49.9,0.3,NA,NA,NA
"KENNYBRITT","WR","Kenny Britt","STL",135,135,5.6,0,0,0,0,0,0,0,0,3.3,49.7,0.3,NA,NA,NA
"DELANIEWALKER","TE","Delanie Walker","TEN",137,137,5.5,0,0,0,0,0,0,0,0,4.1,46.8,0.3,NA,NA,NA
"RYANMATHEWS","RB","Ryan Mathews","PHI",137,137,5.5,0,0,0,0,0,8.9,40.5,0.2,0.8,6.3,0,NA,NA,NA
"ALLENHURNS","WR","Allen Hurns","JAC",139,139,5.4,0,0,0,0,0,0,0,0,3.6,47.7,0.2,NA,NA,NA
"JORDANREED","TE","Jordan Reed","WAS",139,139,5.4,0,0,0,0,0,0,0,0,3.9,40.4,0.2,NA,NA,NA
"MIKEEVANS","WR","Mike Evans","TB",139,139,5.4,0,0,0,0,0,0,0,0,2.8,42,0.2,NA,NA,NA
"JAREDCOOK","TE","Jared Cook","STL",142,142,5.3,0,0,0,0,0,0,0,0,3.4,40,0.2,NA,NA,NA
"KENNYSTILLS","WR","Kenny Stills","MIA",142,142,5.3,0,0,0,0,0,0.3,1.7,0,3,43,0.2,NA,NA,NA
"MICHAELCRABTREE","WR","Michael Crabtree","OAK",142,142,5.3,0,0,0,0,0,0,0,0,4.2,49.5,0.2,NA,NA,NA
"NATEWASHINGTON","WR","Nate Washington","HOU",142,142,5.3,0,0,0,0,0,0,0,0,3.1,46.7,0.2,NA,NA,NA
"JORDANCAMERON","TE","Jordan Cameron","MIA",146,146,5.1,0,0,0,0,0,0,0,0,3.2,40,0.4,NA,NA,NA
"OWENDANIELS","TE","Owen Daniels","DEN",147,147,5,0,0,0,0,0,0,0,0,3.2,36.6,0.3,NA,NA,NA
"REGGIEBUSH","RB","Reggie Bush","SF",147,147,5,0,0,0,0,0,4.6,20.2,0.1,2.5,21.5,0.1,NA,NA,NA
"CHARLESCLAY","TE","Charles Clay","BUF",149,149,4.7,0,0,0,0,0,0,0,0,3.2,34.9,0.3,NA,NA,NA
"CROCKETTGILLMORE","TE","Crockett Gillmore","BAL",149,149,4.7,0,0,0,0,0,0,0,0,3,33.8,0.3,NA,NA,NA
"ZACHERTZ","TE","Zach Ertz","PHI",149,149,4.7,0,0,0,0,0,0,0,0,2.7,33.7,0.3,NA,NA,NA
"COLEBEASLEY","WR","Cole Beasley","DAL",152,152,4.6,0,0,0,0,0,0,0,0,3.1,37.5,0.3,NA,NA,NA
"KYLERUDOLPH","TE","Kyle Rudolph","MIN",153,153,4.5,0,0,0,0,0,0,0,0,3.2,35.1,0.3,NA,NA,NA
"PERCYHARVIN","WR","Percy Harvin","BUF",153,153,4.5,0,0,0,0,0,1.1,7.4,0,3.2,34.7,0.2,NA,NA,NA
"RONNIEHILLMAN","RB","Ronnie Hillman","DEN",153,153,4.5,0,0,0,0,0,6.4,24.3,0.2,1.2,10.4,0.1,NA,NA,NA
"TYLEREIFERT","TE","Tyler Eifert","CIN",153,153,4.5,0,0,0,0,0,0,0,0,3.3,39.1,0.3,NA,NA,NA
"TYLERLOCKETT","WR","Tyler Lockett","SEA",153,153,4.5,0,0,0,0,0,0.1,0.9,0,2.4,34.2,0.2,NA,NA,NA
"AARONDOBSON","WR","Aaron Dobson","NE",158,158,4.4,0,0,0,0,0,0,0,0,2.2,30.4,0.2,NA,NA,NA
"BENJAMINWATSON","TE","Benjamin Watson","NO",158,158,4.4,0,0,0,0,0,0,0,0,2.7,31.1,0.2,NA,NA,NA
"CECILSHORTS","WR","Cecil Shorts III","HOU",158,158,4.4,0,0,0,0,0,0.1,0.9,0,2.8,35.5,0.2,NA,NA,NA
"JACOBTAMME","TE","Jacob Tamme","ATL",158,158,4.4,0,0,0,0,0,0,0,0,3,32.8,0.2,NA,NA,NA
"LEONARDHANKERSON","WR","Leonard Hankerson","ATL",158,158,4.4,0,0,0,0,0,0,0,0,3.1,39.3,0.2,NA,NA,NA
"LOUISMURPHY","WR","Louis Murphy","TB",158,158,4.4,0,0,0,0,0,0,0,0,2.4,35.3,0.2,NA,NA,NA
"MATTJONES","RB","Matt Jones","WAS",158,158,4.4,0,0,0,0,0,6.4,20.6,0.2,2.2,17.7,0.1,NA,NA,NA
"PRESTONPARKER","WR","Preston Parker","NYG",158,158,4.4,0,0,0,0,0,0,0,0,2.9,33.9,0.2,NA,NA,NA
"VERNONDAVIS","TE","Vernon Davis","SF",158,158,4.4,0,0,0,0,0,0,0,0,2.8,37.1,0.2,NA,NA,NA
"AUSTINSEFERIANJENKINS","TE","Austin Seferian-Jenkins","TB",167,167,4.3,0,0,0,0,0,0,0,0,2.9,35.8,0.2,NA,NA,NA
"BILALPOWELL","RB","Bilal Powell","NYJ",167,167,4.3,0,0,0,0,0,7,28.4,0.2,2.5,19.7,0.1,NA,NA,NA
"CHRISJOHNSON","RB","Chris Johnson","ARI",167,167,4.3,0,0,0,0,0,7.3,33.1,0.2,0.8,6.5,0,NA,NA,NA
"DARRENSPROLES","RB","Darren Sproles","PHI",167,167,4.3,0,0,0,0,0,3.2,15.1,0.1,2.8,23.2,0.1,NA,NA,NA
"DORIALGREENBECKHAM","WR","Dorial Green-Beckham","TEN",167,167,4.3,0,0,0,0,0,0,0,0,2.2,31.1,0.2,NA,NA,NA
"HARRYDOUGLAS","WR","Harry Douglas","TEN",167,167,4.3,0,0,0,0,0,0,0,0,3.1,38.8,0.2,NA,NA,NA
"JAVORIUSALLEN","RB","Javorius Allen","BAL",167,167,4.3,0,0,0,0,0,5.8,22.7,0.2,1.7,13.2,0.1,NA,NA,NA
"LANCEDUNBAR","RB","Lance Dunbar","DAL",167,167,4.3,0,0,0,0,0,3.5,15.2,0.1,2.3,20.2,0.1,NA,NA,NA
"MARLONBROWN","WR","Marlon Brown","BAL",167,167,4.3,0,0,0,0,0,0,0,0,2.4,30.3,0.2,NA,NA,NA
"MARVINJONES","WR","Marvin Jones","CIN",167,167,4.3,0,0,0,0,0,0.2,1,0,2.7,35.6,0.2,NA,NA,NA
"TEDGINN","WR","Ted Ginn Jr.","CAR",167,167,4.3,0,0,0,0,0,0.3,2,0,2.2,30.9,0.2,NA,NA,NA
"COREYBROWN","WR","Corey Brown","CAR",178,178,4.2,0,0,0,0,0,0.6,4,0,2.6,37.9,0.2,NA,NA,NA
"DENARDROBINSON","RB","Denard Robinson","JAC",178,178,4.2,0,0,0,0,0,6.4,26.6,0.1,2.4,16.6,0.1,NA,NA,NA
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",178,178,4.2,0,0,0,0,0,2.9,11.1,0.1,2.5,23,0.1,NA,NA,NA
"ERICEBRON","TE","Eric Ebron","DET",178,178,4.2,0,0,0,0,0,0,0,0,3,33.8,0.2,NA,NA,NA
"KHIRYROBINSON","RB","Khiry Robinson","NO",178,178,4.2,0,0,0,0,0,5.5,24.3,0.2,1.3,10.3,0,NA,NA,NA
"TAVONAUSTIN","WR","Tavon Austin","STL",178,178,4.2,0,0,0,0,0,1.6,11.7,0,2.5,26.2,0.1,NA,NA,NA
"ANDREROBERTS","WR","Andre Roberts","WAS",184,184,4.1,0,0,0,0,0,0.1,0.8,0,2.5,31.3,0.2,NA,NA,NA
"RASHADGREENE","WR","Rashad Greene","JAC",184,184,4.1,0,0,0,0,0,0,0,0,2.6,32.1,0.2,NA,NA,NA
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",186,186,4,0,0,0,0,0,0,0,0,2.7,35.3,0.2,NA,NA,NA
