"name","pos","name_espn","team_espn","positionRank_espn","overallRank_espn","pts_espn","passAtt_espn","passComp_espn","passYds_espn","passTds_espn","passInt_espn","rushAtt_espn","rushYds_espn","rushTds_espn","rec_espn","recYds_espn","recTds_espn","returnTds_espn","twoPts_espn","fumbles_espn"
"TEDDYBRIDGEWATER","QB","Teddy Bridgewater","MIN",32,32,12.7,33.3,19.8,243.8,1,0.9,3.7,18.4,0.1,0,0,0,NA,NA,NA
"DEANDREHOPKINS","WR","DeAndre Hopkins","HOU",35,35,12.2,0,0,0,0,0,0,0,0,7.4,106.7,0.4,NA,NA,NA
"LANDRYJONES","QB","Landry Jones","PIT",35,35,12.2,31.4,16.7,203.1,1.6,1.1,2.2,6.7,0.1,0,0,0,NA,NA,NA
"DEMARYIUSTHOMAS","WR","Demaryius Thomas","DEN",37,37,12,0,0,0,0,0,0,0,0,7.5,95.8,0.5,NA,NA,NA
"MATTCASSEL","QB","Matt Cassel","DAL",38,38,11.8,30,18.4,213,1.5,1,2.6,7.7,0.1,0,0,0,NA,NA,NA
"JAMESSTARKS","RB","James Starks","GB",39,39,11.7,0,0,0,0,0,17.1,79.5,0.5,2.3,18.8,0.2,NA,NA,NA
"LEGARRETTEBLOUNT","RB","LeGarrette Blount","NE",40,40,11.4,0,0,0,0,0,16.6,75.8,0.7,0.6,5,0,NA,NA,NA
"JAMEISWINSTON","QB","Jameis Winston","TB",41,41,11.3,29.4,18.3,212.7,0.9,0.8,3.4,11.3,0.1,0,0,0,NA,NA,NA
"JULIANEDELMAN","WR","Julian Edelman","NE",42,42,11.2,0,0,0,0,0,0.5,3.3,0,7.2,77.4,0.7,NA,NA,NA
"JONATHANSTEWART","RB","Jonathan Stewart","CAR",43,43,11.1,0,0,0,0,0,20.3,84.1,0.5,0.7,5,0,NA,NA,NA
"ALLENROBINSON","WR","Allen Robinson","JAX",44,44,11,0,0,0,0,0,0,0,0,6.2,89.7,0.5,NA,NA,NA
"ODELLBECKHAM","WR","Odell Beckham Jr.","NYG",44,44,11,0,0,0,0,0,0.2,1.4,0,6.8,89.7,0.5,NA,NA,NA
"ROBGRONKOWSKI","TE","Rob Gronkowski","NE",46,46,10.8,0,0,0,0,0,0,0,0,5.7,69.5,0.8,NA,NA,NA
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",47,47,10.7,0,0,0,0,0,0.3,1.7,0,6.9,96.1,0.3,NA,NA,NA
"MICHAELCRABTREE","WR","Michael Crabtree","OAK",47,47,10.7,0,0,0,0,0,0.2,1.5,0,5.9,79.2,0.6,NA,NA,NA
"NICKFOLES","QB","Nick Foles","STL",47,47,10.7,26.6,16.8,190.6,1,0.4,2.1,8.7,0.1,0,0,0,NA,NA,NA
"BRANDONMARSHALL","WR","Brandon Marshall","NYJ",50,50,10.6,0,0,0,0,0,0,0,0,6.4,76.7,0.6,NA,NA,NA
"CALVINJOHNSON","WR","Calvin Johnson","DET",50,50,10.6,0,0,0,0,0,0,0,0,5.4,76.4,0.6,NA,NA,NA
"MATTJONES","RB","Matt Jones","WAS",50,50,10.6,0,0,0,0,0,14.2,69.3,0.6,1.5,11.6,0.1,NA,NA,NA
"DOUGMARTIN","RB","Doug Martin","TB",53,53,10.4,0,0,0,0,0,18.2,77.1,0.4,2.4,19.7,0.1,NA,NA,NA
"MIKEEVANS","WR","Mike Evans","TB",53,53,10.4,0,0,0,0,0,0,0,0,5.5,82.2,0.4,NA,NA,NA
"ANTONIOBROWN","WR","Antonio Brown","PIT",55,55,10.1,0,0,0,0,0,0.6,3.7,0,6.2,79.8,0.5,NA,NA,NA
"AMARICOOPER","WR","Amari Cooper","OAK",56,56,9.8,0,0,0,0,0,0,0,0,5.7,74.9,0.5,NA,NA,NA
"JEREMYHILL","RB","Jeremy Hill","CIN",56,56,9.8,0,0,0,0,0,14.5,67.7,0.7,0.7,5.1,0,NA,NA,NA
"LATAVIUSMURRAY","RB","Latavius Murray","OAK",56,56,9.8,0,0,0,0,0,15.8,67.6,0.4,1.5,11.8,0.1,NA,NA,NA
"LAMARMILLER","RB","Lamar Miller","MIA",59,59,9.6,0,0,0,0,0,13.4,57,0.3,3.5,26.3,0.1,NA,NA,NA
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",59,59,9.6,0,0,0,0,0,0,0,0,5.7,78.5,0.4,NA,NA,NA
"GIOVANIBERNARD","RB","Giovani Bernard","CIN",61,61,9.5,0,0,0,0,0,11.5,54.3,0.5,2.4,19.1,0.1,NA,NA,NA
"BRANDONLAFELL","WR","Brandon LaFell","NE",62,62,9.2,0,0,0,0,0,0,0,0,5.2,68.1,0.5,NA,NA,NA
"JEREMYLANGFORD","RB","Jeremy Langford","CHI",63,63,9.1,0,0,0,0,0,16.1,55.1,0.3,3.5,28.2,0.1,NA,NA,NA
"TJYELDON","RB","T.J. Yeldon","JAX",64,64,9,0,0,0,0,0,14.2,53.6,0.2,3.2,25.6,0.1,NA,NA,NA
"ERICDECKER","WR","Eric Decker","NYJ",65,65,8.9,0,0,0,0,0,0,0,0,5.2,65.4,0.5,NA,NA,NA
"JARVISLANDRY","WR","Jarvis Landry","MIA",65,65,8.9,0,0,0,0,0,1.3,10.3,0,6.1,62.2,0.3,NA,NA,NA
"ANTONIOANDREWS","RB","Antonio Andrews","TEN",67,67,8.8,0,0,0,0,0,14.9,55.8,0.4,1.9,15.5,0.1,NA,NA,NA
"DEZBRYANT","WR","Dez Bryant","DAL",67,67,8.8,0,0,0,0,0,0,0,0,5,67.5,0.5,NA,NA,NA
"CHARCANDRICKWEST","RB","Charcandrick West","KC",69,69,8.7,0,0,0,0,0,13.2,42.3,0.4,3.5,27.4,0.1,NA,NA,NA
"CJANDERSON","RB","C.J. Anderson","DEN",70,70,8.6,0,0,0,0,0,13.1,53.1,0.4,1.6,12.7,0.1,NA,NA,NA
"CHRISJOHNSON","RB","Chris Johnson","ARI",71,71,8.5,0,0,0,0,0,16.2,61.6,0.4,0.3,2.2,0,NA,NA,NA
"JEREMYMACLIN","WR","Jeremy Maclin","KC",71,71,8.5,0,0,0,0,0,0.2,1.2,0,5.4,72.8,0.3,NA,NA,NA
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",71,71,8.5,0,0,0,0,0,0,0,0,5.2,62.3,0.4,NA,NA,NA
"STEFONDIGGS","WR","Stefon Diggs","MIN",71,71,8.5,0,0,0,0,0,0.3,1.8,0,5.8,78,0.3,NA,NA,NA
"TYLEREIFERT","TE","Tyler Eifert","CIN",71,71,8.5,0,0,0,0,0,0,0,0,4.2,50.1,0.6,NA,NA,NA
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",76,76,8.4,0,0,0,0,0,0,0,0,4.6,64.2,0.4,NA,NA,NA
"ALLENHURNS","WR","Allen Hurns","JAX",77,77,8.3,0,0,0,0,0,0,0,0,4.6,64.3,0.4,NA,NA,NA
"DAVANTEADAMS","WR","Davante Adams","GB",78,78,8.1,0,0,0,0,0,0,0,0,3.9,56.2,0.5,NA,NA,NA
"JORDANREED","TE","Jordan Reed","WAS",78,78,8.1,0,0,0,0,0,0,0,0,5.1,53.7,0.5,NA,NA,NA
"TAVONAUSTIN","WR","Tavon Austin","STL",78,78,8.1,0,0,0,0,0,3.1,23.9,0.1,3.7,40.5,0.2,NA,NA,NA
"BRANDINCOOKS","WR","Brandin Cooks","NO",81,81,8,0,0,0,0,0,0.5,3.5,0,4.3,62.7,0.3,NA,NA,NA
"GREGOLSEN","TE","Greg Olsen","CAR",81,81,8,0,0,0,0,0,0,0,0,4.7,57.6,0.5,NA,NA,NA
"JOHNBROWN","WR","John Brown","ARI",81,81,8,0,0,0,0,0,0.1,0.8,0,4.3,63.6,0.3,NA,NA,NA
"WILLIESNEAD","WR","Willie Snead","NO",81,81,8,0,0,0,0,0,0,0,0,4.1,60.3,0.3,NA,NA,NA
"RICHARDRODGERS","TE","Richard Rodgers","GB",85,85,7.9,0,0,0,0,0,0,0,0,3.7,41.9,0.6,NA,NA,NA
"KAMARAIKEN","WR","Kamar Aiken","BAL",86,86,7.8,0,0,0,0,0,0,0,0,4.3,60.5,0.3,NA,NA,NA
"GARYBARNIDGE","TE","Gary Barnidge","CLE",87,87,7.6,0,0,0,0,0,0,0,0,4.4,55.1,0.4,NA,NA,NA
"NATEWASHINGTON","WR","Nate Washington","HOU",87,87,7.6,0,0,0,0,0,0,0,0,4.2,63.6,0.3,NA,NA,NA
"PIERREGARCON","WR","Pierre Garcon","WAS",89,89,7.5,0,0,0,0,0,0,0,0,4.3,54.7,0.4,NA,NA,NA
"RISHARDMATTHEWS","WR","Rishard Matthews","MIA",89,89,7.5,0,0,0,0,0,0,0,0,5,60.6,0.3,NA,NA,NA
"JIMMYGRAHAM","TE","Jimmy Graham","SEA",91,91,7.4,0,0,0,0,0,0,0,0,4.5,53.2,0.4,NA,NA,NA
"LESEANMCCOY","RB","LeSean McCoy","BUF",91,91,7.4,0,0,0,0,0,13,48.8,0.3,2.4,17.2,0.1,NA,NA,NA
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",93,93,7.3,0,0,0,0,0,0,0,0,5.9,63.5,0.2,NA,NA,NA
"DESEANJACKSON","WR","DeSean Jackson","WAS",94,94,7.1,0,0,0,0,0,0.3,1.7,0,3.6,55.5,0.3,NA,NA,NA
"TRAVISBENJAMIN","WR","Travis Benjamin","CLE",94,94,7.1,0,0,0,0,0,0,0,0,3.9,58.3,0.3,NA,NA,NA
"MARTAVISBRYANT","WR","Martavis Bryant","PIT",96,96,7,0,0,0,0,0,0.6,3.7,0,3.2,47.5,0.5,NA,NA,NA
"JAMESJONES","WR","James Jones","GB",97,97,6.9,0,0,0,0,0,0,0,0,2.8,42.6,0.5,NA,NA,NA
"SAMMYWATKINS","WR","Sammy Watkins","BUF",97,97,6.9,0,0,0,0,0,0.2,1.6,0,4.2,58.8,0.3,NA,NA,NA
"DELANIEWALKER","TE","Delanie Walker","TEN",99,99,6.7,0,0,0,0,0,0,0,0,4.9,55.7,0.3,NA,NA,NA
"GOLDENTATE","WR","Golden Tate","DET",99,99,6.7,0,0,0,0,0,0.2,1.2,0,4.7,56.1,0.3,NA,NA,NA
"MARVINJONES","WR","Marvin Jones","CIN",99,99,6.7,0,0,0,0,0,0.6,4,0,3.4,49.2,0.4,NA,NA,NA
"RUEBENRANDLE","WR","Rueben Randle","NYG",99,99,6.7,0,0,0,0,0,0,0,0,4,55.6,0.3,NA,NA,NA
"RONNIEHILLMAN","RB","Ronnie Hillman","DEN",103,103,6.6,0,0,0,0,0,12,49.6,0.4,0.9,7.4,0,NA,NA,NA
"ROBERTWOODS","WR","Robert Woods","BUF",104,104,6.5,0,0,0,0,0,0.4,2.4,0,3.8,51.9,0.3,NA,NA,NA
"MIKEWALLACE","WR","Mike Wallace","MIN",105,105,6.4,0,0,0,0,0,0,0,0,3.9,57.9,0.2,NA,NA,NA
"TRAVISKELCE","TE","Travis Kelce","KC",106,106,6.3,0,0,0,0,0,0,0,0,5,53.7,0.2,NA,NA,NA
"TEDGINN","WR","Ted Ginn Jr.","CAR",107,107,6.1,0,0,0,0,0,0.3,2.1,0,3.1,41.7,0.3,NA,NA,NA
"ZACHERTZ","TE","Zach Ertz","PHI",107,107,6.1,0,0,0,0,0,0,0,0,3.6,45,0.4,NA,NA,NA
"CHARLESSIMS","RB","Charles Sims","TB",109,109,6,0,0,0,0,0,7.5,31.8,0.2,2.7,22,0.1,NA,NA,NA
"JASONWITTEN","TE","Jason Witten","DAL",109,109,6,0,0,0,0,0,0,0,0,4.2,48.7,0.3,NA,NA,NA
"ALFREDBLUE","RB","Alfred Blue","HOU",111,111,5.9,0,0,0,0,0,10.6,47.5,0.1,2,17.9,0,NA,NA,NA
"BENJAMINWATSON","TE","Benjamin Watson","NO",111,111,5.9,0,0,0,0,0,0,0,0,3.7,42.3,0.3,NA,NA,NA
"ERICEBRON","TE","Eric Ebron","DET",113,113,5.8,0,0,0,0,0,0,0,0,4.2,45.9,0.3,NA,NA,NA
"JAMISONCROWDER","WR","Jamison Crowder","WAS",113,113,5.8,0,0,0,0,0,0.3,1.7,0,3.7,42.9,0.3,NA,NA,NA
"MICHAELFLOYD","WR","Michael Floyd","ARI",113,113,5.8,0,0,0,0,0,0,0,0,3.2,49.9,0.3,NA,NA,NA
"THEORIDDICK","RB","Theo Riddick","DET",113,113,5.8,0,0,0,0,0,4.1,13.6,0.1,4.4,35.2,0.2,NA,NA,NA
"SHANEVEREEN","RB","Shane Vereen","NYG",117,117,5.7,0,0,0,0,0,3.5,14.2,0.1,3.7,36.6,0.2,NA,NA,NA
"HARRYDOUGLAS","WR","Harry Douglas","TEN",118,118,5.6,0,0,0,0,0,0.2,1.6,0,3.6,43.9,0.3,NA,NA,NA
"JORDANCAMERON","TE","Jordan Cameron","MIA",118,118,5.6,0,0,0,0,0,0,0,0,3.6,44.2,0.3,NA,NA,NA
"RYANMATHEWS","RB","Ryan Mathews","PHI",118,118,5.6,0,0,0,0,0,8.8,44.5,0.3,1.3,9.3,0,NA,NA,NA
"CHARLESCLAY","TE","Charles Clay","BUF",121,121,5.5,0,0,0,0,0,0,0,0,3.9,42.2,0.2,NA,NA,NA
"CJSPILLER","RB","C.J. Spiller","NO",121,121,5.5,0,0,0,0,0,6,29.2,0.1,3.2,28.5,0.1,NA,NA,NA
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",121,121,5.5,0,0,0,0,0,5.9,24.2,0.1,3.1,27.9,0.1,NA,NA,NA
"DORIALGREENBECKHAM","WR","Dorial Green-Beckham","TEN",121,121,5.5,0,0,0,0,0,0,0,0,3.1,40.8,0.3,NA,NA,NA
"MARQUESCOLSTON","WR","Marques Colston","NO",125,125,5.4,0,0,0,0,0,0,0,0,3,43.6,0.2,NA,NA,NA
"CECILSHORTS","WR","Cecil Shorts III","HOU",126,126,5.3,0,0,0,0,0,0,0,0,3.9,48.9,0.2,NA,NA,NA
"CHRISTHOMPSON","RB","Chris Thompson","WAS",126,126,5.3,0,0,0,0,0,2.6,13.4,0.1,3.5,32.9,0.2,NA,NA,NA
"RASHADJENNINGS","RB","Rashad Jennings","NYG",126,126,5.3,0,0,0,0,0,8.5,32.9,0.2,1.4,11.3,0,NA,NA,NA
"THOMASRAWLS","RB","Thomas Rawls","SEA",126,126,5.3,0,0,0,0,0,11,43.5,0.2,0.9,7.7,0,NA,NA,NA
"TYLERLOCKETT","WR","Tyler Lockett","SEA",126,126,5.3,0,0,0,0,0,0.3,1.7,0,2.9,41.2,0.2,NA,NA,NA
"CHRISGIVENS","WR","Chris Givens","BAL",131,131,5.2,0,0,0,0,0,0.3,1.8,0,3.2,46.6,0.2,NA,NA,NA
"DOUGBALDWIN","WR","Doug Baldwin","SEA",131,131,5.2,0,0,0,0,0,0,0,0,3.3,43.7,0.2,NA,NA,NA
"DUKEJOHNSON","RB","Duke Johnson Jr.","CLE",133,133,5,0,0,0,0,0,6.5,25.3,0.1,3.2,28.8,0.1,NA,NA,NA
"JULIUSTHOMAS","TE","Julius Thomas","JAX",133,133,5,0,0,0,0,0,0,0,0,3.4,37.2,0.3,NA,NA,NA
"DANNYAMENDOLA","WR","Danny Amendola","NE",135,135,4.9,0,0,0,0,0,0.3,1.7,0,3.6,37.6,0.3,NA,NA,NA
"JOIQUEBELL","RB","Joique Bell","DET",135,135,4.9,0,0,0,0,0,8.3,30.8,0.3,1.1,8.1,0,NA,NA,NA
"WILLTYE","TE","Will Tye","NYG",137,137,4.8,0,0,0,0,0,0,0,0,3.2,37,0.3,NA,NA,NA
"CROCKETTGILLMORE","TE","Crockett Gillmore","BAL",138,138,4.7,0,0,0,0,0,0,0,0,3.1,33.3,0.3,NA,NA,NA
"JAMESWHITE","RB","James White","NE",138,138,4.7,0,0,0,0,0,4,14.5,0.1,3.1,25.2,0.2,NA,NA,NA
"DWAYNEHARRIS","WR","Dwayne Harris","NYG",140,140,4.6,0,0,0,0,0,0,0,0,3.3,37.8,0.2,NA,NA,NA
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",140,140,4.6,0,0,0,0,0,11.1,43.7,0.1,0.9,6.8,0,NA,NA,NA
"JAVORIUSALLEN","RB","Javorius Allen","BAL",140,140,4.6,0,0,0,0,0,5.8,22.4,0.2,1.4,11.3,0,NA,NA,NA
"TERRANCEWILLIAMS","WR","Terrance Williams","DAL",140,140,4.6,0,0,0,0,0,0,0,0,2.3,34.2,0.3,NA,NA,NA
"VERNONDAVIS","TE","Vernon Davis","DEN",140,140,4.6,0,0,0,0,0,0,0,0,2.5,32.3,0.3,NA,NA,NA
"ZACSTACY","RB","Zac Stacy","NYJ",145,145,4.4,0,0,0,0,0,6.2,24.9,0.2,1.8,14.1,0.1,NA,NA,NA
"ALFREDMORRIS","RB","Alfred Morris","WAS",146,146,4.3,0,0,0,0,0,7.3,34.6,0.2,0.6,4.8,0,NA,NA,NA
"CHRISHOGAN","WR","Chris Hogan","BUF",146,146,4.3,0,0,0,0,0,0,0,0,3.2,37.6,0.2,NA,NA,NA
"JUSTINHUNTER","WR","Justin Hunter","TEN",148,148,4.2,0,0,0,0,0,0,0,0,2.3,34,0.2,NA,NA,NA
"MARLONBROWN","WR","Marlon Brown","BAL",148,148,4.2,0,0,0,0,0,0,0,0,2.8,37.1,0.2,NA,NA,NA
"ANDREELLINGTON","RB","Andre Ellington","ARI",150,150,4.1,0,0,0,0,0,3.5,12,0.1,2.5,22.4,0.1,NA,NA,NA
"JERMAINEKEARSE","WR","Jermaine Kearse","SEA",150,150,4.1,0,0,0,0,0,0,0,0,2.3,33.5,0.2,NA,NA,NA
"KENNYBRITT","WR","Kenny Britt","STL",150,150,4.1,0,0,0,0,0,0,0,0,2.3,34.7,0.2,NA,NA,NA
"MARSHAWNLYNCH","RB","Marshawn Lynch","SEA",150,150,4.1,0,0,0,0,0,9.7,39.5,0.2,1.2,9.2,0,NA,NA,NA
"ANDREWHAWKINS","WR","Andrew Hawkins","CLE",154,154,3.9,0,0,0,0,0,0,0,0,2.9,30.7,0.1,NA,NA,NA
"MOHAMEDSANU","WR","Mohamed Sanu","CIN",154,154,3.9,0,0,0,0,0,0.3,2,0,2.3,29.4,0.3,NA,NA,NA
"CHRISPOLK","RB","Chris Polk","HOU",156,156,3.8,0,0,0,0,0,6.3,29,0.1,1.3,11.8,0,NA,NA,NA
"KENNYSTILLS","WR","Kenny Stills","MIA",156,156,3.8,0,0,0,0,0,0,0,0,2.8,39.7,0.1,NA,NA,NA
"MARCMARIANI","WR","Marc Mariani","CHI",156,156,3.8,0,0,0,0,0,0,0,0,2.4,31,0.1,NA,NA,NA
"ALBERTWILSON","WR","Albert Wilson","KC",159,159,3.6,0,0,0,0,0,0,0,0,2.7,33.1,0.1,NA,NA,NA
"CLIVEWALFORD","TE","Clive Walford","OAK",159,159,3.6,0,0,0,0,0,0,0,0,2,23.6,0.3,NA,NA,NA
"KARLOSWILLIAMS","RB","Karlos Williams","BUF",159,159,3.6,0,0,0,0,0,7.6,27.6,0.2,0.8,6.6,0,NA,NA,NA
"MARQUESSWILSON","WR","Marquess Wilson","CHI",159,159,3.6,0,0,0,0,0,0,0,0,2.6,34.7,0.1,NA,NA,NA
"COREYBROWN","WR","Corey Brown","CAR",163,163,3.5,0,0,0,0,0,0.6,4.1,0,2.1,28.1,0.2,NA,NA,NA
"JONATHANGRIMES","RB","Jonathan Grimes","HOU",163,163,3.5,0,0,0,0,0,2.5,10.6,0,3,27.1,0.1,NA,NA,NA
"SCOTTCHANDLER","TE","Scott Chandler","NE",163,163,3.5,0,0,0,0,0,0,0,0,2,22.8,0.3,NA,NA,NA
"ALONZOHARRIS","RB","Alonzo Harris","GB",166,166,3.4,0,0,0,0,0,5.7,23.9,0.2,0.4,3.4,0,NA,NA,NA
"DARRENSPROLES","RB","Darren Sproles","PHI",166,166,3.4,0,0,0,0,0,4,20,0.1,2.4,19.5,0.1,NA,NA,NA
"HEATHMILLER","TE","Heath Miller","PIT",166,166,3.4,0,0,0,0,0,0,0,0,2.1,22.3,0.2,NA,NA,NA
"SETHROBERTS","WR","Seth Roberts","OAK",169,169,3.2,0,0,0,0,0,0,0,0,1.5,20.4,0.2,NA,NA,NA
"JAREDCOOK","TE","Jared Cook","STL",170,170,3.1,0,0,0,0,0,0,0,0,2.5,28.8,0.2,NA,NA,NA
"JEREMYKERLEY","WR","Jeremy Kerley","NYJ",170,170,3.1,0,0,0,0,0,0,0,0,2.4,25.9,0.1,NA,NA,NA
"MARQISELEE","WR","Marqise Lee","JAX",170,170,3.1,0,0,0,0,0,0.2,1.4,0,2.3,27.7,0.2,NA,NA,NA
"BRIANHARTLINE","WR","Brian Hartline","CLE",173,173,3,0,0,0,0,0,0,0,0,2.1,29,0.2,NA,NA,NA
"DEVINFUNCHESS","WR","Devin Funchess","CAR",173,173,3,0,0,0,0,0,0,0,0,1.5,21.1,0.2,NA,NA,NA
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",173,173,3,0,0,0,0,0,0,0,0,1.8,21.9,0.2,NA,NA,NA
"JORDANNORWOOD","WR","Jordan Norwood","DEN",173,173,3,0,0,0,0,0,0,0,0,2.1,24.8,0.2,NA,NA,NA
"LANCEMOORE","WR","Lance Moore","DET",173,173,3,0,0,0,0,0,0,0,0,2.1,26.1,0.2,NA,NA,NA
"TREMASON","RB","Tre Mason","STL",173,173,3,0,0,0,0,0,4.9,22.1,0.2,0.8,6.5,0,NA,NA,NA
"AMEERABDULLAH","RB","Ameer Abdullah","DET",179,179,2.9,0,0,0,0,0,4.1,16.4,0.1,1.7,13.5,0.1,NA,NA,NA
"JERMAINEGRESHAM","TE","Jermaine Gresham","ARI",179,179,2.9,0,0,0,0,0,0,0,0,2.4,25.1,0.2,NA,NA,NA
"KYLERUDOLPH","TE","Kyle Rudolph","MIN",179,179,2.9,0,0,0,0,0,0,0,0,2.4,25.7,0.2,NA,NA,NA
"NELSONAGHOLOR","WR","Nelson Agholor","PHI",179,179,2.9,0,0,0,0,0,0,0,0,2,26.7,0.2,NA,NA,NA
"RILEYCOOPER","WR","Riley Cooper","PHI",179,179,2.9,0,0,0,0,0,0,0,0,1.6,22.8,0.2,NA,NA,NA
"TAYLORGABRIEL","WR","Taylor Gabriel","CLE",179,179,2.9,0,0,0,0,0,0,0,0,1.9,24.5,0.1,NA,NA,NA
