"name","name_cbs","pos","team_cbs","positionRank_cbs","overallRank_cbs","passAtt_cbs","passComp_cbs","passYds_cbs","passTds_cbs","passInt_cbs","passCompPct_cbs","passYdsPerAtt_cbs","rushAtt_cbs","rushYds_cbs","rushYdsPerAtt_cbs","rushTds_cbs","rec_cbs","recYds_cbs","recYdsPerRec_cbs","recTds_cbs","twoPts_cbs","fumbles_cbs","pts_cbs"
"BRYCEPETTY","Bryce Petty","QB","NYJ",1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
"CHASEDANIEL","Chase Daniel","QB","KC",1,1,0.1,0.1,0.9,0,0,64.8,6.1,0.1,0.3,4,0,NA,NA,NA,NA,NA,0,0
"TJYATES","T.J. Yates","QB","HOU",1,1,37,20.7,246,1.5,1,55.9,6.6,1.9,6.3,3.2,0,NA,NA,NA,NA,NA,0.2,0
"DEREKANDERSON","Derek Anderson","QB","CAR",1,1,0.2,0.1,1.8,0,0,62.7,7.6,0.1,0.2,2.3,0,NA,NA,NA,NA,NA,0,0
"GENOSMITH","Geno Smith","QB","NYJ",1,1,0.7,0.4,4.8,0,0,60.7,7.2,0.2,0.9,5.8,0,NA,NA,NA,NA,NA,0,0
"JOEFLACCO","Joe Flacco","QB","BAL",1,1,39,26.4,263,1.6,0.9,67.7,6.7,1.9,4.3,2.2,0.2,NA,NA,NA,NA,NA,0.3,0
"TONYROMO","Tony Romo","QB","DAL",1,1,30.1,21.2,260,1.6,0.8,70.4,8.6,1.5,4.6,3.1,0,NA,NA,NA,NA,NA,0.2,0
"ANDYDALTON","Andy Dalton","QB","CIN",1,1,31.7,20,231,1.4,1.1,63.1,7.3,4.3,11.7,2.7,0.1,NA,NA,NA,NA,NA,0.2,0
"RYANTANNEHILL","Ryan Tannehill","QB","MIA",1,1,37.4,24,267,1.9,1,64.2,7.1,2.3,10.4,4.5,0,NA,NA,NA,NA,NA,0.2,0
"ALEXSMITH","Alex Smith","QB","KC",1,1,33.1,21.3,239,1.5,0.5,64.4,7.2,4.4,28.9,6.6,0.1,NA,NA,NA,NA,NA,0.2,0
"ROBERTGRIFFIN","Robert Griffin III","QB","WAS",1,1,0.6,0.4,4,0,0,63.8,6.2,0.2,1,5.1,0,NA,NA,NA,NA,NA,0,0
"TARVARISJACKSON","Tarvaris Jackson","QB","SEA",1,1,0.1,0,0.5,0,0,69.2,9.7,0,0,1,0,NA,NA,NA,NA,NA,0,0
"MATTHEWSTAFFORD","Matthew Stafford","QB","DET",1,1,40,25.7,288,2,1,64.2,7.2,2.1,6.8,3.2,0.1,NA,NA,NA,NA,NA,0.2,0
"THADLEWIS","Thad Lewis","QB","PHI",1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
"TREVORSIEMIAN","Trevor Siemian","QB","DEN",1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
"TYRODTAYLOR","Tyrod Taylor","QB","BUF",1,1,29.3,19.2,224,1.3,0.6,65.5,7.6,6.5,31.6,4.9,0.2,NA,NA,NA,NA,NA,0.1,0
"PHILIPRIVERS","Philip Rivers","QB","SD",1,1,38.4,23.7,285,1.7,1.5,61.7,7.4,1.2,2.7,2.3,0,NA,NA,NA,NA,NA,0.2,0
"SEANRENFREE","Sean Renfree","QB","ATL",1,1,0,0,0.3,0,0,64.7,7.9,0,0,0.3,0,NA,NA,NA,NA,NA,0,0
"JAMEISWINSTON","Jameis Winston","QB","TB",1,1,31.5,17.9,232,1,1.1,56.8,7.4,3,10.7,3.6,0.3,NA,NA,NA,NA,NA,0.3,0
"DANORLOVSKY","Dan Orlovsky","QB","DET",1,1,0.1,0.1,0.7,0,0,60.2,6.5,0,0,3.5,0,NA,NA,NA,NA,NA,0,0
"MIKEGLENNON","Mike Glennon","QB","TB",1,1,0.6,0.4,4.6,0,0,57.5,7.4,0.1,0.3,2.5,0,NA,NA,NA,NA,NA,0,0
"MATTBARKLEY","Matt Barkley","QB","ARI",1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
"BRANDONWEEDEN","Brandon Weeden","QB","HOU",1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
"JIMMYGAROPPOLO","Jimmy Garoppolo","QB","NE",1,1,0,0,0.2,0,0,60,5.4,0.1,0,-0.3,0,NA,NA,NA,NA,NA,0,0
"SEANMANNION","Sean Mannion","QB","STL",1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
"DAVIDFALES","David Fales","QB","CHI",1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
"TOMBRADY","Tom Brady","QB","NE",1,1,38.8,23.8,263,2.2,0.8,61.3,6.8,2.3,2.8,1.2,0.1,NA,NA,NA,NA,NA,0.2,0
"JAYCUTLER","Jay Cutler","QB","CHI",1,1,34.6,21.3,197,1.5,1.2,61.6,5.7,2.5,11.2,4.5,0.1,NA,NA,NA,NA,NA,0.3,0
"CAMNEWTON","Cam Newton","QB","CAR",1,1,31.8,19,257,2,1,59.7,8.1,8.3,43.9,5.3,0.6,NA,NA,NA,NA,NA,0.3,0
"MATTSCHAUB","Matt Schaub","QB","BAL",1,1,0.5,0.4,3.8,0,0,68,7,0,0.1,4.2,0,NA,NA,NA,NA,NA,0,0
"CHARLIEWHITEHURST","Charlie Whitehurst","QB","IND",1,1,0.6,0.3,3.8,0,0,56.4,6.6,0.1,0.5,3.6,0,NA,NA,NA,NA,NA,0,0
"DREWSTANTON","Drew Stanton","QB","ARI",1,1,0.4,0.2,2.3,0,0,54.4,6.4,0.1,0.1,0.7,0,NA,NA,NA,NA,NA,0,0
"CHADHENNE","Chad Henne","QB","JAC",1,1,0.6,0.4,4.3,0,0,56.9,6.8,0.1,0.3,3.9,0,NA,NA,NA,NA,NA,0,0
"JOEWEBB","Joe Webb","QB","CAR",1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
"MATTHASSELBECK","Matt Hasselbeck","QB","IND",1,1,38,23.2,261,1.3,1.3,61.1,6.9,2.3,3.7,1.6,0,NA,NA,NA,NA,NA,0.2,0
"SCOTTTOLZIEN","Scott Tolzien","QB","GB",1,1,0.2,0.1,1.5,0,0,65.6,7.6,0,0.4,11.8,0,NA,NA,NA,NA,NA,0,0
"AARONRODGERS","Aaron Rodgers","QB","GB",1,1,32.9,21.8,233,1.5,0.5,66.3,7.1,3.6,22.8,6.3,0,NA,NA,NA,NA,NA,0.2,0
"RUSSELLWILSON","Russell Wilson","QB","SEA",1,1,27.5,17.6,240,1.6,1.2,64,8.7,6.7,39.5,5.9,0.1,NA,NA,NA,NA,NA,0.1,0
"NICKFOLES","Nick Foles","QB","STL",1,1,0.6,0.4,4,0,0,58.7,6.6,0.1,0.2,2.5,0,NA,NA,NA,NA,NA,0,0
