"name","name_cbs","pos","team_cbs","positionRank_cbs","overallRank_cbs","passAtt_cbs","passComp_cbs","passYds_cbs","passTds_cbs","passInt_cbs","passCompPct_cbs","passYdsPerAtt_cbs","rushAtt_cbs","rushYds_cbs","rushYdsPerAtt_cbs","rushTds_cbs","rec_cbs","recYds_cbs","recYdsPerRec_cbs","recTds_cbs","twoPts_cbs","fumbles_cbs","pts_cbs"
"BRYCEPETTY","Bryce Petty","QB","NYJ",1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
"CHASEDANIEL","Chase Daniel","QB","KC",1,1,0.1,0.1,0.8,0,0,59.2,5.3,0.1,0.3,3.8,0,NA,NA,NA,NA,NA,0,0
"TJYATES","T.J. Yates","QB","HOU",1,1,0.3,0.2,2.4,0,0,53.5,7.6,0.1,-0.1,-1.4,0,NA,NA,NA,NA,NA,0,0
"DEREKANDERSON","Derek Anderson","QB","CAR",1,1,0.1,0.1,1,0,0,66,6.9,0.1,0.1,1.8,0,NA,NA,NA,NA,NA,0,0
"GENOSMITH","Geno Smith","QB","NYJ",1,1,0.7,0.4,4.8,0,0,59.4,7.3,0.2,0.9,5.5,0,NA,NA,NA,NA,NA,0,0
"AUSTINDAVIS","Austin Davis","QB","CLE",1,1,0.7,0.4,5.7,0,0,57.9,7.8,0.1,0.2,2.1,0,NA,NA,NA,NA,NA,0,0
"TONYROMO","Tony Romo","QB","DAL",1,1,30.5,20.7,223,1.6,1.2,67.9,7.3,1.4,3.8,2.6,0,NA,NA,NA,NA,NA,0.2,0
"ANDYDALTON","Andy Dalton","QB","CIN",1,1,33.1,23.3,269,1.8,0.8,70.4,8.1,5,13.2,2.7,0.2,NA,NA,NA,NA,NA,0.4,0
"RYANTANNEHILL","Ryan Tannehill","QB","MIA",1,1,35.8,22.7,249,1.2,1,63.4,7,2.4,9.2,3.9,0,NA,NA,NA,NA,NA,0.2,0
"LANDRYJONES","Landry Jones","QB","PIT",1,1,0.2,0.1,1.1,0,0,68.9,7.5,0,0,-0.1,0,NA,NA,NA,NA,NA,0,0
"ALEXSMITH","Alex Smith","QB","KC",1,1,32.4,19.1,205,1.6,0.9,59,6.3,4.9,29.6,6,0.1,NA,NA,NA,NA,NA,0.2,0
"ROBERTGRIFFIN","Robert Griffin III","QB","WAS",1,1,0.6,0.4,4.7,0,0,66.3,7.7,0.2,1,5,0,NA,NA,NA,NA,NA,0,0
"TARVARISJACKSON","Tarvaris Jackson","QB","SEA",1,1,0.1,0,0.5,0,0,71.2,9.6,0,0,1.1,0,NA,NA,NA,NA,NA,0,0
"JOSHMCCOWN","Josh McCown","QB","CLE",1,1,33.6,19.5,260,1.5,0.9,58,7.7,2.2,9.4,4.2,0.1,NA,NA,NA,NA,NA,0.3,0
"MATTHEWSTAFFORD","Matthew Stafford","QB","DET",1,1,39.7,24.1,285,1.8,1.1,60.7,7.2,2.4,8,3.3,0.1,NA,NA,NA,NA,NA,0.2,0
"THADLEWIS","Thad Lewis","QB","PHI",1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
