"name","name_cbs","pos","team_cbs","positionRank_cbs","overallRank_cbs","passAtt_cbs","passComp_cbs","passYds_cbs","passTds_cbs","passInt_cbs","passCompPct_cbs","passYdsPerAtt_cbs","rushAtt_cbs","rushYds_cbs","rushYdsPerAtt_cbs","rushTds_cbs","rec_cbs","recYds_cbs","recYdsPerRec_cbs","recTds_cbs","twoPts_cbs","fumbles_cbs","pts_cbs"
"BRYCEPETTY","Bryce Petty","QB","NYJ",1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
"CHASEDANIEL","Chase Daniel","QB","KC",1,1,0.1,0.1,0.8,0,0,63.9,6,0.1,0.3,3.9,0,NA,NA,NA,NA,NA,0,0
"TJYATES","T.J. Yates","QB","HOU",1,1,0.3,0.2,2,0,0,51.1,6.4,0.1,-0.1,-1.2,0,NA,NA,NA,NA,NA,0,0
"DEREKANDERSON","Derek Anderson","QB","CAR",1,1,0.1,0.1,1.1,0,0,64.8,7.3,0.1,0.1,1.7,0,NA,NA,NA,NA,NA,0,0
"GENOSMITH","Geno Smith","QB","NYJ",1,1,0.6,0.4,4.8,0,0,60.6,7.4,0.2,0.9,5.1,0,NA,NA,NA,NA,NA,0,0
"AUSTINDAVIS","Austin Davis","QB","CLE",1,1,0.6,0.4,4.8,0,0,64.4,8.5,0.1,0.3,2.3,0,NA,NA,NA,NA,NA,0,0
"ANDYDALTON","Andy Dalton","QB","CIN",1,1,31.2,21,266,1.9,0.7,67.3,8.5,4.6,12.2,2.7,0.2,NA,NA,NA,NA,NA,0.3,0
"RYANTANNEHILL","Ryan Tannehill","QB","MIA",1,1,36.1,23,273,1.7,1,63.7,7.6,2.2,10.3,4.6,0,NA,NA,NA,NA,NA,0.2,0
"LANDRYJONES","Landry Jones","QB","PIT",1,1,0.1,0.1,1.2,0,0,64.3,8.4,0,0,-0.9,0,NA,NA,NA,NA,NA,0,0
"ALEXSMITH","Alex Smith","QB","KC",1,1,30.3,19.2,216,1.8,0.6,63.4,7.1,4.7,29.9,6.3,0.1,NA,NA,NA,NA,NA,0.1,0
"ROBERTGRIFFIN","Robert Griffin III","QB","WAS",1,1,0.6,0.4,4.5,0,0,67.7,7.2,0.2,1.1,5.5,0,NA,NA,NA,NA,NA,0,0
"TARVARISJACKSON","Tarvaris Jackson","QB","SEA",1,1,0,0,0.3,0,0,55.3,7.6,0.1,0,-0.2,0,NA,NA,NA,NA,NA,0,0
"MATTHEWSTAFFORD","Matthew Stafford","QB","DET",1,1,41,28.2,291,1.4,0.8,68.8,7.1,2.3,9.2,4,0.1,NA,NA,NA,NA,NA,0.3,0
"THADLEWIS","Thad Lewis","QB","PHI",1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
"TREVORSIEMIAN","Trevor Siemian","QB","DEN",1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
"TYRODTAYLOR","Tyrod Taylor","QB","BUF",1,1,29.4,18.4,220,1.3,0.6,62.6,7.5,6.1,29.9,4.9,0.2,NA,NA,NA,NA,NA,0.2,0
"DREWBREES","Drew Brees","QB","NO",1,1,39.1,28.6,288,1.5,1,73.1,7.4,1.5,1.9,1.3,0.1,NA,NA,NA,NA,NA,0.3,0
"RYANNASSIB","Ryan Nassib","QB","NYG",1,1,0,0,0.4,0,0,69,9.1,0,0,2,0,NA,NA,NA,NA,NA,0,0
"PHILIPRIVERS","Philip Rivers","QB","SD",1,1,37.2,23.2,256,1.4,1.5,62.4,6.9,1.4,3.2,2.2,0,NA,NA,NA,NA,NA,0.2,0
"SEANRENFREE","Sean Renfree","QB","ATL",1,1,0,0,0.2,0,0,65.7,6.2,0,0,0.3,0,NA,NA,NA,NA,NA,0,0
"JAMEISWINSTON","Jameis Winston","QB","TB",1,1,31.4,19,255,1.8,1.1,60.5,8.1,3.1,13.1,4.2,0.5,NA,NA,NA,NA,NA,0.2,0
"DANORLOVSKY","Dan Orlovsky","QB","DET",1,1,0.1,0.1,0.7,0,0,64.5,6.4,0,0,3.5,0,NA,NA,NA,NA,NA,0,0
"MIKEGLENNON","Mike Glennon","QB","TB",1,1,0.6,0.4,5,0,0,61.1,8.2,0.1,0.3,3.3,0,NA,NA,NA,NA,NA,0,0
"MATTBARKLEY","Matt Barkley","QB","ARI",1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
"BRANDONWEEDEN","Brandon Weeden","QB","HOU",1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
"ELIMANNING","Eli Manning","QB","NYG",1,1,38.2,24.2,277,1.6,1,63.4,7.3,1.1,4.1,3.6,0,NA,NA,NA,NA,NA,0.2,0
"JIMMYGAROPPOLO","Jimmy Garoppolo","QB","NE",1,1,0,0,0.2,0,0,61.3,5.7,0.1,0,-0.3,0,NA,NA,NA,NA,NA,0,0
"SEANMANNION","Sean Mannion","QB","STL",1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
"MATTFLYNN","Matt Flynn","QB","NO",1,1,0.4,0.3,2.2,0,0,68,6,0.1,0.3,2.1,0,NA,NA,NA,NA,NA,0,0
"DAVIDFALES","David Fales","QB","CHI",1,1,0,0,0.3,0,0,64.1,7.3,0,0,4.4,0,NA,NA,NA,NA,NA,0,0
"TOMBRADY","Tom Brady","QB","NE",1,1,39.6,24.6,281,1.8,0.8,62.1,7.1,2.3,3.4,1.5,0.1,NA,NA,NA,NA,NA,0.2,0
