displayName,team,rushAtt,rushYds,rushTD,receptions,recYds,recTD,fumblesLost
DeMarco Murray,DAL,22.0,104.0,1.0,4.0,28.0,0.0,0.0
Arian Foster,HOU,21.0,99.0,1.0,4.0,37.0,0.0,0.0
Eddie Lacy,GB,20.0,98.0,1.0,3.0,19.0,0.0,0.0
Mark Ingram,NO,20.0,97.0,1.0,2.0,10.0,0.0,0.0
Marshawn Lynch,SEA,21.0,93.0,1.0,3.0,23.0,0.0,0.0
Justin Forsett,BAL,19.0,91.0,1.0,3.0,19.0,0.0,0.0
Tre Mason,STL,18.0,82.0,0.0,2.0,16.0,0.0,0.0
Alfred Morris,WAS,18.0,81.0,0.0,2.0,15.0,0.0,0.0
C.J. Anderson,DEN,17.0,80.0,1.0,5.0,33.0,0.0,0.0
Jamaal Charles,KC,16.0,79.0,0.0,5.0,28.0,0.0,0.0
Matt Forte,CHI,17.0,78.0,1.0,5.0,38.0,0.0,0.0
Jonathan Stewart,CAR,16.0,74.0,0.0,3.0,15.0,0.0,0.0
LeVeon Bell,PIT,18.0,74.0,1.0,6.0,34.0,0.0,0.0
Denard Robinson,JAC,16.0,73.0,0.0,3.0,21.0,0.0,0.0
Lamar Miller,MIA,17.0,72.0,0.0,3.0,22.0,0.0,0.0
Frank Gore,SF,17.0,71.0,1.0,1.0,7.0,0.0,0.0
Joique Bell,DET,17.0,70.0,1.0,2.0,15.0,0.0,0.0
Jeremy Hill,CIN,16.0,69.0,1.0,2.0,9.0,0.0,0.0
LeGarrette Blount,NE,15.0,66.0,0.0,1.0,4.0,0.0,0.0
Latavius Murray,OAK,14.0,66.0,0.0,2.0,13.0,0.0,0.0
Chris Ivory,NYJ,15.0,66.0,0.0,1.0,2.0,0.0,0.0
Steven Jackson,ATL,15.0,63.0,0.0,3.0,13.0,0.0,0.0
Giovani Bernard,CIN,13.0,62.0,0.0,3.0,29.0,0.0,0.0
Isaiah Crowell,CLE,17.0,62.0,1.0,1.0,7.0,0.0,0.0
Rashad Jennings,NYG,14.0,61.0,1.0,5.0,22.0,0.0,0.0
LeSean McCoy,PHI,16.0,60.0,1.0,2.0,9.0,0.0,0.0
Dan Herron,IND,11.0,58.0,0.0,4.0,32.0,0.0,0.0
Fred Jackson,BUF,15.0,57.0,0.0,4.0,26.0,0.0,0.0
Ryan Mathews,SD,16.0,54.0,1.0,2.0,9.0,0.0,0.0
Bishop Sankey,TEN,13.0,51.0,0.0,1.0,7.0,0.0,0.0
Matt Asiata,MIN,15.0,48.0,1.0,3.0,12.0,0.0,0.0
Doug Martin,TB,14.0,45.0,0.0,1.0,5.0,0.0,0.0
Chris Johnson,NYJ,9.0,44.0,0.0,3.0,21.0,0.0,0.0
Stepfan Taylor,ARI,11.0,35.0,1.0,2.0,12.0,0.0,0.0
Alfred Blue,HOU,7.0,33.0,0.0,1.0,4.0,0.0,0.0
Marion Grice,SD,7.0,32.0,0.0,3.0,14.0,0.0,0.0
Trent Richardson,IND,9.0,31.0,1.0,2.0,9.0,0.0,0.0
Terrance West,CLE,7.0,31.0,0.0,1.0,6.0,0.0,0.0
Anthony Dixon,BUF,7.0,28.0,0.0,1.0,5.0,0.0,0.0
Andre Williams,NYG,8.0,26.0,1.0,1.0,4.0,0.0,0.0
Reggie Bush,DET,7.0,26.0,0.0,3.0,26.0,0.0,0.0
Darren McFadden,OAK,7.0,24.0,0.0,2.0,9.0,0.0,0.0
Shane Vereen,NE,5.0,24.0,0.0,5.0,42.0,0.0,0.0
Devonta Freeman,ATL,6.0,23.0,0.0,2.0,13.0,0.0,0.0
Carlos Hyde,SF,7.0,22.0,1.0,1.0,8.0,0.0,0.0
Darren Sproles,PHI,3.0,21.0,0.0,3.0,31.0,0.0,0.0
Juwan Thompson,DEN,5.0,21.0,0.0,0.0,0.0,0.0,0.0
James Starks,GB,5.0,21.0,0.0,1.0,10.0,0.0,0.0
Bernard Pierce,BAL,6.0,20.0,0.0,1.0,2.0,0.0,0.0
Joe Banyard,MIN,4.0,20.0,0.0,1.0,5.0,0.0,0.0
Pierre Thomas,NO,5.0,19.0,0.0,3.0,30.0,0.0,0.0
Branden Oliver,SD,5.0,19.0,0.0,2.0,8.0,0.0,0.0
Mike Tolbert,CAR,4.0,18.0,0.0,2.0,11.0,0.0,0.0
Ben Tate,MIN,5.0,18.0,0.0,0.0,1.0,0.0,0.0
Daniel Thomas,MIA,4.0,17.0,0.0,0.0,1.0,0.0,0.0
Joseph Randle,DAL,3.0,16.0,0.0,0.0,0.0,0.0,0.0
