"name","pos","name_actual","team_actual","positionRank_actual","overallRank_actual","pts_actual","passAtt_actual","passComp_actual","passYds_actual","passTds_actual","passInt_actual","rushAtt_actual","rushYds_actual","rushTds_actual","rec_actual","recYds_actual","recTds_actual","returnTds_actual","twoPts_actual","fumbles_actual"
"JONATHANGRIMES","RB","Jonathan Grimes","HOU",20,66,8,3,NA,NA,NA,NA,6,37,0,3,28,0,NA,NA,NA
"MIKETOLBERT","RB","Mike Tolbert","CAR",20,66,8,2,NA,NA,NA,NA,7,5,0,2,5,1,0,0,NA
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",24,69,7.7,6,NA,NA,NA,NA,NA,NA,NA,4,57,0,NA,NA,NA
"KIRKCOUSINS","QB","Kirk Cousins","WAS",16,70,7.68,NA,NA,207,1,1,1,4,0,NA,NA,NA,NA,NA,2
"DEREKCARR","QB","Derek Carr","OAK",17,71,7.56,NA,NA,169,0,0,2,8,0,NA,NA,NA,NA,NA,0
"DONTEMONCRIEF","WR","Donte Moncrief","IND",25,72,6.6,8,NA,NA,NA,NA,NA,NA,NA,5,41,0,NA,NA,NA
"LAMARMILLER","RB","Lamar Miller","MIA",22,73,6.5,3,NA,NA,NA,NA,7,44,0,2,11,0,NA,NA,NA
"JEREMYBUTLER","WR","Jeremy Butler","BAL",26,73,6.5,5,NA,NA,NA,NA,NA,NA,NA,4,45,0,NA,NA,0
"ZACHMILLER","TE","Zach Miller","CHI",10,75,6.2,6,NA,NA,NA,NA,NA,NA,NA,3,47,0,NA,NA,NA
"COBYFLEENER","TE","Coby Fleener","IND",11,76,6,5,NA,NA,NA,NA,NA,NA,NA,3,45,0,NA,NA,NA
"PIERREGARCON","WR","Pierre Garcon","WAS",27,77,5.8,4,NA,NA,NA,NA,NA,NA,NA,3,43,0,NA,NA,NA
"JORDANREED","TE","Jordan Reed","WAS",12,78,5.6,8,NA,NA,NA,NA,NA,NA,NA,6,46,0,NA,NA,1
"DORIALGREENBECKHAM","WR","Dorial Green-Beckham","REE",28,79,5.5,6,NA,0,0,0,0,0,0,3,40,0,0,0,0
"CASEKEENUM","QB","Case Keenum","STL",18,80,5.44,NA,NA,136,1,0,2,0,0,NA,NA,NA,NA,NA,2
"RILEYCOOPER","WR","Riley Cooper","PHI",29,81,5.2,3,NA,NA,NA,NA,NA,NA,NA,2,42,0,0,0,NA
"AMEERABDULLAH","RB","Ameer Abdullah","DET",23,82,5.1,2,NA,NA,NA,NA,12,44,0,1,2,0,0,0,NA
"JAREDCOOK","TE","Jared Cook","STL",13,82,5.1,6,NA,NA,NA,NA,NA,NA,NA,4,31,0,NA,NA,NA
"CHRISIVORY","RB","Chris Ivory","NYJ",24,84,5,1,NA,NA,NA,NA,8,36,0,1,9,0,NA,NA,0
"JAYAJAYI","RB","Jay Ajayi","MIA",25,85,4.6,2,NA,NA,NA,NA,4,13,0,2,23,0,NA,NA,NA
"JOIQUEBELL","RB","Joique Bell","DET",26,86,4.5,1,NA,NA,NA,NA,6,22,0,1,18,0,NA,NA,NA
"BRYANWALTERS","WR","Bryan Walters","JAX",30,86,4.5,3,NA,0,0,0,0,0,0,2,35,0,0,0,0
"RODDYWHITE","WR","Roddy White","ATL",31,88,4.4,9,NA,NA,NA,NA,NA,NA,NA,4,24,0,NA,NA,NA
"DEVONTAFREEMAN","RB","Devonta Freeman","ATL",27,89,4.3,NA,NA,NA,NA,NA,3,43,0,NA,NA,NA,NA,NA,NA
"ROBERTTURBIN","RB","Robert Turbin","DAL",27,89,4.3,2,NA,NA,NA,NA,7,35,0,1,3,0,NA,NA,NA
"JASONWITTEN","TE","Jason Witten","DAL",14,91,3.7,3,NA,NA,NA,NA,NA,NA,NA,2,27,0,NA,NA,NA
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",15,92,3.6,6,NA,NA,NA,NA,NA,NA,NA,2,26,0,NA,NA,NA
"CHRISGIVENS","WR","Chris Givens","BAL",32,93,3.5,7,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"MAXXWILLIAMS","TE","Maxx Williams","BAL",16,93,3.5,4,NA,NA,NA,NA,NA,NA,NA,3,20,0,NA,NA,0
"CLIVEWALFORD","TE","Clive Walford","OAK",16,93,3.5,3,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"ALLENHURNS","WR","Allen Hurns","JAX",33,96,3.4,4,NA,0,0,0,0,0,0,3,19,0,0,0,0
"KENNYBRITT","WR","Kenny Britt","STL",33,96,3.4,5,NA,NA,NA,NA,NA,NA,NA,2,24,0,NA,NA,NA
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",35,98,3.3,4,NA,NA,NA,NA,NA,NA,NA,4,13,0,NA,NA,NA
"CHRISTHOMPSON","RB","Chris Thompson","WAS",29,99,3.2,4,NA,NA,NA,NA,4,10,0,3,7,0,NA,NA,0
"KADEEMCAREY","RB","Ka'Deem Carey","CHI",29,99,3.2,NA,NA,NA,NA,NA,9,32,0,NA,NA,NA,NA,NA,NA
"TYHILTON","WR","T.Y. Hilton","IND",36,101,3.1,4,NA,NA,NA,NA,NA,NA,NA,2,21,0,NA,NA,NA
"TEVINCOLEMAN","RB","Tevin Coleman","ATL",31,102,2.8,2,NA,NA,NA,NA,17,48,0,0,0,0,NA,NA,1
"DEXTERMCCLUSTER","RB","Dexter McCluster","TEN",31,102,2.8,2,NA,0,0,0,2,0,0,2,18,0,0,0,0
"DENARDROBINSON","RB","Denard Robinson","JAX",33,104,2.7,0,NA,0,0,0,7,27,0,0,0,0,0,0,0
"TRAVISKELCE","TE","Travis Kelce","KC",18,105,2.6,2,NA,NA,NA,NA,NA,NA,NA,2,16,0,NA,NA,NA
"JUSTINFORSETT","RB","Justin Forsett","BAL",34,105,2.6,NA,NA,NA,NA,NA,4,26,0,NA,NA,NA,NA,NA,NA
"NELSONAGHOLOR","WR","Nelson Agholor","PHI",37,105,2.6,4,NA,NA,NA,NA,NA,NA,NA,3,11,0,NA,NA,NA
"LANCEMOORE","WR","Lance Moore","DET",37,105,2.6,2,NA,NA,NA,NA,NA,NA,NA,1,21,0,0,0,NA
"HARRYDOUGLAS","WR","Harry Douglas","TEN",37,105,2.6,5,NA,0,0,0,0,0,0,2,16,0,0,0,0
"MYCHALRIVERA","TE","Mychal Rivera","OAK",18,105,2.6,2,NA,NA,NA,NA,NA,NA,NA,1,21,0,NA,NA,NA
"BENNYCUNNINGHAM","RB","Benny Cunningham","STL",35,111,2.5,2,NA,NA,NA,NA,1,0,0,1,20,0,NA,NA,NA
"ANTHONYFASANO","TE","Anthony Fasano","TEN",20,112,2.4,2,NA,0,0,0,0,0,0,2,14,0,0,0,0
"NATEWASHINGTON","WR","Nate Washington","HOU",40,113,2.3,6,NA,NA,NA,NA,NA,NA,NA,2,13,0,NA,NA,NA
"WESWELKER","WR","Wes Welker","STL",40,113,2.3,4,NA,NA,NA,NA,NA,NA,NA,2,13,0,0,0,NA
"ZACHERTZ","TE","Zach Ertz","PHI",21,115,2.2,4,NA,NA,NA,NA,NA,NA,NA,2,12,0,NA,NA,NA
"JACOBTAMME","TE","Jacob Tamme","ATL",22,116,2.1,3,NA,NA,NA,NA,NA,NA,NA,1,16,0,NA,NA,NA
"RISHARDMATTHEWS","WR","Rishard Matthews","MIA",42,117,2,3,NA,NA,NA,NA,NA,NA,NA,1,15,0,NA,NA,NA
"COLEBEASLEY","WR","Cole Beasley","DAL",43,118,1.9,3,NA,NA,NA,NA,NA,NA,NA,1,14,0,0,0,NA
"ANDREJOHNSON","WR","Andre Johnson","IND",44,119,1.8,2,NA,NA,NA,NA,NA,NA,NA,1,13,0,NA,NA,NA
"DWAYNEALLEN","TE","Dwayne Allen","IND",23,120,1.2,1,NA,NA,NA,NA,NA,NA,NA,1,7,0,NA,NA,NA
"JUSTINHARDY","WR","Justin Hardy","ATL",45,120,1.2,2,NA,NA,NA,NA,NA,NA,NA,1,7,0,NA,NA,NA
"JAMISONCROWDER","WR","Jamison Crowder","WAS",46,122,1,1,NA,NA,NA,NA,NA,NA,NA,1,5,0,0,0,NA
"AMARICOOPER","WR","Amari Cooper","OAK",47,123,0.9,4,NA,NA,NA,NA,NA,NA,NA,1,4,0,0,0,NA
"ALEXSMITH","QB","Alex Smith","KC",19,124,0.84,NA,NA,21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MELVINGORDON","RB","Melvin Gordon","SD",36,125,0.8,NA,NA,NA,NA,NA,4,8,0,NA,NA,NA,NA,NA,NA
"DEANTHONYTHOMASKC","RB","De'Anthony Thomas KC","KC",37,126,0.7,NA,NA,NA,NA,NA,1,7,0,NA,NA,NA,NA,NA,NA
"JALSTONFOWLER","RB","Jalston Fowler","TEN",37,126,0.7,1,NA,0,0,0,0,0,0,1,2,0,0,0,0
"CHARCANDRICKWEST","RB","Charcandrick West","KC",39,128,0.6,NA,NA,NA,NA,NA,2,6,0,NA,NA,NA,NA,NA,NA
"TAVONAUSTIN","WR","Tavon Austin","STL",48,128,0.6,5,NA,NA,NA,NA,1,16,0,1,5,0,0,0,1
"MATTJONES","RB","Matt Jones","WAS",40,130,0.2,2,NA,NA,NA,NA,5,0,0,2,12,0,NA,NA,1
"MARCELREECE","RB","Marcel Reece","OAK",40,130,0.2,1,NA,NA,NA,NA,2,2,0,0,0,0,0,0,NA
"PHILIPRIVERS","QB","Philip Rivers","SD",20,132,0.1,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",49,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",49,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MATTFORTE","RB","Matt Forte","CHI",42,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JEREMYMACLIN","WR","Jeremy Maclin","KC",49,133,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA
"ANTONIOGATES","TE","Antonio Gates","SD",24,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DANNYWOODHEAD","RB","Danny Woodhead","SD",42,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDREWLUCK","QB","Andrew Luck","IND",21,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STEVEJOHNSON","WR","Stevie Johnson","SD",49,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PEYTONMANNING","QB","Peyton Manning","DEN",21,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RYANMATHEWS","RB","Ryan Mathews","PHI",42,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALFREDMORRIS","RB","Alfred Morris","WAS",42,133,0,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA
"KENDALLWRIGHT","WR","Kendall Wright","TEN",49,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ERICEBRON","TE","Eric Ebron","DET",24,133,0,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"SAMBRADFORD","QB","Sam Bradford","PHI",21,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MALCOMFLOYD","WR","Malcom Floyd","SD",49,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUSTINSEFERIANJENKINS","TE","Austin Seferian-Jenkins","RIA",24,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JOSEPHRANDLE","RB","Joseph Randle","DAL",42,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JAMAALCHARLES","RB","Jamaal Charles","KC",42,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEENANALLEN","WR","Keenan Allen","SD",49,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EDDIEROYAL","WR","Eddie Royal","CHI",49,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LADARIUSGREEN","TE","Ladarius Green","SD",24,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STEVESMITH","WR","Steve Smith Sr.","BAL",49,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARIANFOSTER","RB","Arian Foster","HOU",42,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DONTRELLEINMAN","WR","Dontrelle Inman","SD",49,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRIANHOYER","QB","Brian Hoyer","HOU",21,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BISHOPSANKEY","RB","Bishop Sankey","TEN",42,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRIANQUICK","WR","Brian Quick","STL",49,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TREMASON","RB","Tre Mason","STL",42,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KELVINBENJAMIN","WR","Kelvin Benjamin","CAR",49,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NICKFOLES","QB","Nick Foles","STL",21,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KNILEDAVIS","RB","Knile Davis","KC",42,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEVANTEPARKER","WR","DeVante Parker","MIA",49,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHRISTINEMICHAEL","RB","Christine Michael","WAS",42,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEVINWHITE","WR","Kevin White","CHI",49,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHRISPOLK","RB","Chris Polk","HOU",42,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TAIWANJONES","RB","Taiwan Jones","OAK",42,133,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0
"MATTCASSEL","QB","Matt Cassel","DAL",21,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COREYBROWN","WR","Corey Brown","CAR",49,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRESHADPERRIMAN","WR","Breshad Perriman","BAL",49,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JONASGRAY","RB","Jonas Gray","MIA",42,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PHILLIPDORSETT","WR","Phillip Dorsett","IND",49,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRANDENOLIVER","RB","Branden Oliver","SD",42,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDREHOLMES","WR","Andre Holmes","OAK",49,133,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"JUSTINHUNTER","WR","Justin Hunter","TEN",49,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GENOSMITH","QB","Geno Smith","NYJ",21,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LANCEDUNBAR","RB","Lance Dunbar","DAL",42,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROBERTGRIFFIN","QB","Robert Griffin III","WAS",21,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RODSMITH","RB","Rod Smith","DAL",42,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEITHMUMPHERY","WR","Keith Mumphery","HOU",49,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"ROYHELU","RB","Roy Helu Jr.","OAK",42,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GREGJENNINGS","WR","Greg Jennings","MIA",49,133,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"JAVONTEEHERNDON","WR","Javontee Herndon","SD",49,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"TIMWRIGHT","TE","Tim Wright","DET",24,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STEVANRIDLEY","RB","Stevan Ridley","NYJ",42,133,0,1,NA,NA,NA,NA,4,0,0,1,-5,0,NA,NA,NA
"JEREMYGALLON","WR","Jeremy Gallon","OAK",49,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NICJACOBS","TE","Nic Jacobs","JAX",24,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JUWANTHOMPSON","RB","Juwan Thompson","DEN",42,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JERONHAMM","TE","Je'Ron Hamm","WAS",24,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEONBUTLER","TE","Deon Butler","DET",24,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRYNRENNER","QB","Bryn Renner","BAL",21,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
