"name","pos","name_actual","team_actual","positionRank_actual","overallRank_actual","pts_actual","passAtt_actual","passComp_actual","passYds_actual","passTds_actual","passInt_actual","rushAtt_actual","rushYds_actual","rushTds_actual","rec_actual","recYds_actual","recTds_actual","returnTds_actual","twoPts_actual","fumbles_actual"
"BRIANQUICK","WR","Brian Quick","STL",43,121,4.2,7,NA,NA,NA,NA,NA,NA,NA,1,37,0,NA,NA,NA
"CHARLESSIMS","RB","Charles Sims","TB",33,122,4.1,5,NA,NA,NA,NA,5,18,0,2,13,0,NA,NA,NA
"THEORIDDICK","RB","Theo Riddick","DET",33,122,4.1,3,NA,NA,NA,NA,3,1,0,3,25,0,NA,NA,NA
"HARRYDOUGLAS","WR","Harry Douglas","TEN",44,122,4.1,3,NA,NA,NA,NA,NA,NA,NA,3,26,0,NA,NA,NA
"ALSHONJEFFERY","WR","Alshon Jeffery","CHI",45,125,3.8,4,NA,NA,NA,NA,NA,NA,NA,3,23,0,NA,NA,NA
"MARQUESCOLSTON","WR","Marques Colston","NO",46,126,3.7,5,NA,NA,NA,NA,NA,NA,NA,3,22,0,NA,NA,NA
"JORDANMATTHEWS","WR","Jordan Matthews","PHI",47,127,3.6,5,NA,NA,NA,NA,NA,NA,NA,3,21,0,NA,NA,NA
"SHANEVEREEN","RB","Shane Vereen","NYG",35,127,3.6,4,NA,NA,NA,NA,4,14,0,2,12,0,0,0,0
"KADEEMCAREY","RB","Ka'Deem Carey","CHI",35,127,3.6,NA,NA,NA,NA,NA,14,56,0,NA,NA,NA,NA,NA,1
"MATTASIATA","RB","Matt Asiata","MIN",37,130,3.5,2,NA,NA,NA,NA,2,7,0,2,18,0,NA,NA,NA
"BENJAMINWATSON","TE","Benjamin Watson","NO",23,131,3.4,5,NA,NA,NA,NA,NA,NA,NA,3,19,0,NA,NA,NA
"ROBERTWOODS","WR","Robert Woods","BUF",48,131,3.4,7,NA,0,0,0,0,0,0,3,19,0,0,0,0
"MARTELLUSBENNETT","TE","Martellus Bennett","CHI",24,133,3.3,3,NA,NA,NA,NA,NA,NA,NA,3,18,0,NA,NA,NA
"TAVONAUSTIN","WR","Tavon Austin","STL",49,133,3.3,4,NA,NA,NA,NA,3,18,0,2,5,0,0,0,NA
"JULIUSTHOMAS","TE","Julius Thomas","JAX",24,133,3.3,5,NA,NA,NA,NA,NA,NA,NA,2,23,0,NA,NA,NA
"JEREMYMACLIN","WR","Jeremy Maclin","KC",50,136,3.2,6,NA,NA,NA,NA,NA,NA,NA,3,17,0,NA,NA,NA
"TREMASON","RB","Tre Mason","STL",38,136,3.2,1,NA,NA,NA,NA,6,31,0,1,16,0,NA,NA,1
"SAMMYWATKINS","WR","Sammy Watkins","BUF",51,138,2.9,7,NA,0,0,0,0,0,0,3,14,0,0,0,0
"VERNONDAVIS","TE","Vernon Davis","DEN",26,138,2.9,4,NA,NA,NA,NA,NA,NA,NA,2,19,0,NA,NA,NA
"MARKUSWHEATON","WR","Markus Wheaton","PIT",52,140,2.8,2,NA,NA,NA,NA,NA,NA,NA,2,18,0,NA,NA,NA
"JAVORIUSALLEN","RB","Javorius Allen","BAL",39,140,2.8,2,NA,NA,NA,NA,5,19,0,1,4,0,NA,NA,NA
"MIKEWALLACE","WR","Mike Wallace","MIN",53,142,2.7,2,NA,NA,NA,NA,NA,NA,NA,1,22,0,NA,NA,NA
"AMEERABDULLAH","RB","Ameer Abdullah","DET",40,142,2.7,1,NA,NA,NA,NA,5,15,0,1,7,0,0,0,NA
"MIKETOLBERT","RB","Mike Tolbert","CAR",41,144,2.6,1,NA,NA,NA,NA,3,5,0,1,16,0,NA,NA,NA
"ANTHONYFASANO","TE","Anthony Fasano","TEN",27,145,2.4,4,NA,NA,NA,NA,NA,NA,NA,1,19,0,NA,NA,NA
"BENNIEFOWLER","WR","Bennie Fowler","DEN",54,146,2.2,3,NA,NA,NA,NA,NA,NA,NA,1,17,0,NA,NA,NA
"JEROMECUNNINGHAM","TE","Jerome Cunningham","NYG",28,147,2.1,2,NA,NA,NA,NA,NA,NA,NA,1,16,0,NA,NA,NA
"PIERREGARCON","WR","Pierre Garcon","WAS",55,148,2,2,NA,NA,NA,NA,NA,NA,NA,2,10,0,NA,NA,NA
"OWENDANIELS","TE","Owen Daniels","DEN",29,149,1.9,5,NA,NA,NA,NA,NA,NA,NA,1,14,0,NA,NA,NA
"BRANDONCOLEMAN","WR","Brandon Coleman","NO",56,149,1.9,1,NA,NA,NA,NA,NA,NA,NA,1,14,0,NA,NA,NA
"JAMESWHITE","RB","James White","NE",42,151,1.6,1,NA,NA,NA,NA,1,5,0,1,6,0,NA,NA,NA
"JERRICHOCOTCHERY","WR","Jerricho Cotchery","CAR",57,151,1.6,3,NA,NA,NA,NA,NA,NA,NA,2,6,0,NA,NA,NA
"ORLEANSDARKWA","RB","Orleans Darkwa","NYG",43,153,1.5,NA,NA,NA,NA,NA,5,15,0,NA,NA,NA,NA,NA,NA
"GREGJENNINGS","WR","Greg Jennings","MIA",58,154,1.4,1,NA,NA,NA,NA,NA,NA,NA,1,9,0,NA,NA,NA
"COLEBEASLEY","WR","Cole Beasley","DAL",59,155,1.3,1,NA,NA,NA,NA,NA,NA,NA,1,8,0,0,0,NA
"COREYBROWN","WR","Corey Brown","CAR",59,155,1.3,1,NA,NA,NA,NA,NA,NA,NA,1,8,0,NA,NA,NA
"KYLERUDOLPH","TE","Kyle Rudolph","MIN",30,157,1.2,4,NA,NA,NA,NA,NA,NA,NA,1,7,0,NA,NA,NA
"JERICKMCKINNON","RB","Jerick McKinnon","MIN",44,157,1.2,2,NA,NA,NA,NA,NA,NA,NA,1,7,0,NA,NA,NA
"KENNYBRITT","WR","Kenny Britt","STL",61,159,1.1,3,NA,NA,NA,NA,NA,NA,NA,1,6,0,NA,NA,NA
"JORDANCAMERON","TE","Jordan Cameron","MIA",31,160,1,3,NA,NA,NA,NA,NA,NA,NA,1,5,0,NA,NA,NA
"LANDRYJONES","QB","Landry Jones","PIT",25,161,0.92,NA,NA,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CJANDERSON","RB","C.J. Anderson","DEN",45,162,0.9,1,NA,NA,NA,NA,2,9,0,0,0,0,NA,NA,NA
"ANTONIOANDREWS","RB","Antonio Andrews","TEN",46,163,0.8,NA,NA,NA,NA,NA,11,8,0,NA,NA,NA,NA,NA,NA
"CHRISTINEMICHAEL","RB","Christine Michael","DAL",46,163,0.8,NA,NA,NA,NA,NA,3,8,0,NA,NA,NA,NA,NA,NA
"JORDANTODMAN","RB","Jordan Todman","PIT",46,163,0.8,NA,NA,NA,NA,NA,2,8,0,NA,NA,NA,NA,NA,NA
"BISHOPSANKEY","RB","Bishop Sankey","TEN",49,166,0.7,NA,NA,NA,NA,NA,2,7,0,NA,NA,NA,NA,NA,NA
"BENNYCUNNINGHAM","RB","Benny Cunningham","STL",49,166,0.7,2,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,NA
"DEVINSMITH","WR","Devin Smith","NYJ",62,166,0.7,1,NA,0,0,0,0,0,0,1,22,0,0,0,1
"MARQUESSWILSON","WR","Marquess Wilson","CHI",63,169,0.6,3,NA,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA
"LARRYFITZGERALD","WR","Larry Fitzgerald","ARI",64,170,0.5,2,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA
"MARCELREECE","RB","Marcel Reece","OAK",51,170,0.5,2,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA
"ISAIAHCROWELL","RB","Isaiah Crowell","CLE",52,172,0.4,2,NA,NA,NA,NA,6,-5,0,1,4,0,NA,NA,NA
"CHRISJOHNSON","RB","Chris Johnson","ARI",53,173,0.3,NA,NA,NA,NA,NA,1,3,0,NA,NA,NA,NA,NA,NA
"ANDREWILLIAMS","RB","Andre Williams","NYG",54,174,0.2,NA,NA,NA,NA,NA,2,2,0,NA,NA,NA,NA,NA,NA
"DENARDROBINSON","RB","Denard Robinson","JAX",55,175,0.1,2,NA,NA,NA,NA,1,1,0,0,0,0,NA,NA,NA
"MARSHAWNLYNCH","RB","Marshawn Lynch","SEA",56,176,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MATTFORTE","RB","Matt Forte","CHI",56,176,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EMMANUELSANDERS","WR","Emmanuel Sanders","DEN",65,176,0,4,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"JIMMYGRAHAM","TE","Jimmy Graham","SEA",32,176,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARSONPALMER","QB","Carson Palmer","ARI",26,176,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EDDIELACY","RB","Eddie Lacy","GB",56,176,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSSELLWILSON","QB","Russell Wilson","SEA",26,176,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JOHNBROWN","WR","John Brown","ARI",65,176,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JAMESJONES","WR","James Jones","GB",65,176,0,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"WILLIESNEAD","WR","Willie Snead","NO",65,176,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"TONYROMO","QB","Tony Romo","DAL",26,176,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VINCENTJACKSON","WR","Vincent Jackson","TB",65,176,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MICHAELFLOYD","WR","Michael Floyd","ARI",65,176,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDREELLINGTON","RB","Andre Ellington","ARI",56,176,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KENDALLWRIGHT","WR","Kendall Wright","TEN",65,176,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LEVEONBELL","RB","Le'Veon Bell","PIT",56,176,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUSTINSEFERIANJENKINS","TE","Austin Seferian-Jenkins","RIA",32,176,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
